,name,role,p_index
8504,{d}šul-gi-iri-mu,"['recipient', 'recipient']",117195
8505,ab-ba-x-[x],['intermediary'],117195
8506,nu-ur₂-i₃-li₂,['intermediary'],117195
8507,a-a-dingir,['intermediary'],117195
8508,a-al-la-mu,['intermediary'],117195
8509,ur-mes,['intermediary'],117195
8510,na-ra-am-i₃-li₂,['authorized'],117196
8511,ur-ku₃-nun-na,['source'],117197
8512,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117198
8513,sa₃-si₂,"['source', 'source']",117200
8514,nu-ur₂-{d}iškur,['source'],117200
8515,a-hu-we-er,['source'],117200
8516,du-u₂-du,['source'],117200
8517,lugal-i₃-sa₆,['source'],117200
8518,in-ta-e₃-a,['source'],117200
8519,šu-ad-mu,['source'],117200
8520,lugal-amar-ku₃,['source'],117200
8521,ur-{d}li₉-si₄,['source'],117200
8522,lu₂-sa₆-ga,['source'],117200
8523,ur-ku₃-nun-na,['source'],117202
8524,lugal-ša₃-la₂,['recipient'],117203
8525,{d}en-lil₂-[la₂],['source'],117203
8526,ur-{d}da-mu,['intermediary'],117204
8527,a-bu-um-dingir,['intermediary'],117204
8528,ur-pu₂-mun-na,['recipient'],117204
8529,bu-lu-lu,['recipient'],117204
8530,ab-ba-sa₆-ga,['source'],117207
8531,a-hu-we-er,['recipient'],117207
8532,a-hu-ni,['source'],117208
8533,ur-nigar{gar},['recipient'],117208
8534,ur-{d}dumu-zi-da,['intermediary'],117209
8535,a-da-lal₃,['intermediary'],117209
8536,{d}nanše-kam,['source'],117209
8537,ur-{d}ba-ba₆,['source'],117210
8538,ku₃-{d}nanna,['source'],117210
8539,šeš-[...],['intermediary'],117210
8540,igi-an-ki,['intermediary'],117210
8541,lu₂-ša-lim,['intermediary'],117210
8542,ARAD₂-{d}nanna,['intermediary'],117210
8543,dingir-ba-ni,['intermediary'],117210
8544,[na]-sa₆,['recipient'],117213
8545,lugal,['new owner'],117214
8546,na-sa₆,['source'],117214
8547,lu₂-dingir-ra,['recipient'],117214
8548,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117215
8549,ab-ba-sa₆-ga,"['new owner', 'recipient']",117216
8550,ab-ba-sa₆-ga,['source'],117217
8551,a-hu-we-er,['recipient'],117217
8552,na-lu₅,['source'],117218
8553,ab-ba-sa₆-ga,['recipient'],117218
8554,ab-ba-sa₆-ga,['source'],117219
8555,na-lu₅,['recipient'],117219
8556,nu-i₃-da,['source'],117220
8557,ib-ni-dingir,['intermediary'],117220
8558,ab-ba-sa₆-ga,"['new owner', 'recipient']",117220
8559,na-sa₆,"['new owner', 'recipient']",117221
8560,ab-ba-sa₆-ga,['source'],117222
8561,in-ta-e₃-a,['recipient'],117222
8562,ab-ba-sa₆-ga,['source'],117223
8563,na-lu₅,['recipient'],117223
8564,ab-ba-sa₆-ga,['source'],117225
8565,na-lu₅,['recipient'],117225
8566,ab-ba-sa₆-ga,"['new owner', 'recipient']",117227
8567,ab-ba-sa₆-ga,['source'],117228
8568,{d}šul-gi-a-a-mu,['recipient'],117228
8569,ur-sa₆-ga,['recipient'],117229
8570,a-al-la-mu,['intermediary'],117230
8571,ur-nig₂,['intermediary'],117230
8572,ab-ba-sa₆-ga,"['new owner', 'recipient']",117231
8573,šu-ma-mi-tum,['intermediary'],117232
8574,gu-da-a,"['intermediary', 'recipient']",117232
8575,ab-ba-sa₆-ga,['source'],117232
8576,ab-ba-sa₆-ga,['source'],117233
8577,in-ta-e₃-a,['recipient'],117233
8578,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117234
8579,lugal,['new owner'],117235
8580,in-ta-e₃-a,['source'],117235
8581,ur-ku₃-nun-na,['recipient'],117235
8582,ab-ba-sa₆-ga,"['new owner', 'recipient']",117236
8583,šu-da-da,['source'],117237
8584,bu₃-u₂-du,['source'],117237
8585,ba-ga-tum,['source'],117237
8586,muhaldim,['source'],117237
8587,ku-e-la-ak,['recipient'],117237
8588,lugal-ku₃-zu,['intermediary'],117237
8589,ur-šu-ga-lam-ma,['recipient'],117237
8590,ur-sa₆-ga,['intermediary'],117237
8591,in-ta-e₃-a,['recipient'],117237
8592,ab-ba-sa₆-ga,['source'],117238
8593,in-ta-e₃-a,['recipient'],117238
8594,lu₂-dingir-ra,['source'],117239
8595,a-ta₂-kal₂-šum,['recipient'],117239
8596,ab-ba-sa₆-ga,['source'],117240
8597,ab-ba-sa₆-ga,['source'],117241
8598,na-lu₅,['recipient'],117241
8599,ab-ba-sa₆-ga,['source'],117242
8600,u₂-ta₂-mi-šar-ra-am,['recipient'],117242
8601,ab-ba-sa₆-ga,['source'],117243
8602,igi-{d}en-lil₂-še₃,['recipient'],117243
8603,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117245
8604,ur-{d}ba-ba₆,['intermediary'],117245
8605,ab-ba-sa₆-ga,['source'],117246
8606,in-ta-e₃-a,['recipient'],117246
8607,lu₂-dingir,"['source', 'source']",117247
8608,lu₂-dingir-ta,['recipient'],117247
8609,ab-ba-sa₆-ga,['source'],117248
8610,in-ta-e₃-a,['recipient'],117248
8611,in-ta-e₃-a,"['source', 'source']",117250
8612,in-ta-e₃-a-ta,['recipient'],117250
8613,in-ta-e₃-a,['source'],117251
8614,šu-{d}iškur,['recipient'],117251
8615,a-hu-we-er,"['intermediary', 'recipient']",117253
8616,na-lu₅,['intermediary'],117253
8617,ur]-šu-ga-lam-ma,['source'],117253
8618,ur-{d}šara₂,['intermediary'],117255
8619,uš-mu,['intermediary'],117255
8620,[a]-a-kal-la,['recipient'],117255
8621,en-nun-TAG,['source'],117256
8622,da-da,['source'],117257
8623,ur-šu-ga-lam-ma,['recipient'],117257
8624,a-hu-we-er,['source'],117258
8625,ur-ku₃-nun-na,['recipient'],117258
8626,šu-e₂-a,['authorized'],117261
8627,ib-ni-dingir,['intermediary'],117261
8628,ad-da-kal-la,['source'],117263
8629,lu₂-dingir-ra,['recipient'],117263
8630,en-dingir-mu,['source'],117264
8631,{d}šul-gi-iri-mu,['recipient'],117264
8632,na-lu₅,['source'],117265
8633,ab-ba-sa₆-ga,['recipient'],117265
8634,zu-ba-ga,['recipient'],117266
8635,igi-{d}en-lil₂-še₃,['recipient'],117266
8636,na-lu₅,['recipient'],117266
8637,en-dingir-mu,['recipient'],117266
8638,bu₃-un-du,['recipient'],117266
8639,a-la-mu,['recipient'],117266
8640,{d}en-lil₂-la₂,['recipient'],117266
8641,ARAD₂-mu,['authorized'],117266
8642,ab-ba-sa₆-ga,['source'],117267
8643,lu₂-dingir-ra,['recipient'],117267
8644,ur-mes,['recipient'],117268
8645,ab-ba-sa₆-ga,['source'],117270
8646,zu-ba-ga,['recipient'],117274
8647,igi-{d}en-lil₂-še₃,['recipient'],117274
8648,en-dingir-mu,['recipient'],117274
8649,na-lu₅,['recipient'],117274
8650,tah-ša-tal,['recipient'],117274
8651,ab-ba-sa₆-ga,['source'],117276
8652,lugal,['new owner'],117277
8653,in-ta-e₃-a,"['new owner', 'recipient', 'recipient']",117277
8654,{d}nanna-ma!-ba!,['intermediary'],117277
8655,lugal,['new owner'],117279
8656,na-sa₆,['source'],117279
8657,šu-{d}idim,['recipient'],117279
8658,lugal,['new owner'],117282
8659,hu-bi₂-dam,['intermediary'],117282
8660,{d}nanna-ma-ba,['intermediary'],117283
8661,ur-sukkal,['intermediary'],117284
8662,a-ab-ba-mu,['intermediary'],117285
8663,lu₂-{d}utu,['source'],117285
8664,en-ur₂-ku₃-ge,['source'],117285
8665,ma-at-i₃-li₂,['intermediary'],117285
8666,ab-ba-sa₆-ga,['source'],117285
8667,ur-{d}ba-ba₆,"['source', 'source']",117285
8668,i-di₃-{d}suen,['source'],117285
8669,sa₃-si₂,['intermediary'],117285
8670,ur-nigar{gar},['source'],117285
8671,ur-{d}nanše,['intermediary'],117285
8672,ur-{d}lamma,['intermediary'],117285
8673,na-sa₆,"['source', 'source']",117285
8674,lugal-he₂-gal₂,['source'],117285
8675,gab₂-us₂-e-ne,['intermediary'],117285
8676,lugal-ka,['source'],117286
8677,na-sa₆,"['new owner', 'recipient', 'recipient']",117286
8678,na-lu₅,['recipient'],117290
8679,[lu₂]-bala-sa₆-ga,['recipient'],117291
8680,šu-zu,['recipient'],117291
8681,lugal,['new owner'],117291
8682,lu₂-{d}utu,['source'],117294
8683,lu₂-du₁₀-ga,['authorized'],117295
8684,{d}šu-{d}suen-la-ma-ha-ar,['authorized'],117295
8685,ARAD₂-mu,['authorized'],117295
8686,{d}šul-gi-i₃-li₂,['source'],117295
8687,šeš-da-da,['intermediary'],117295
8688,[{d}]en-[lil₂]-zi-[ša₃]-gal₂,['source'],117296
8689,ur-ku₃-nun-na,['source'],117297
8690,be-li₂-i₃-li₂,['source'],117298
8691,lu₂-{d}suen,['intermediary'],117298
8692,la-ma-ha-ar,['intermediary'],117299
8693,a-hu-ni,['authorized'],117300
8694,ib-ni-{d}suen,['source'],117300
8695,na-lu₅,['source'],117301
8696,lugal-inim-gi-na,['intermediary'],117302
8697,ARAD₂-mu,['authorized'],117302
8698,lu₂-dingir-ra,['source'],117302
8699,šeš-da-da,['new owner'],117303
8700,nir-i₃-da-gal₂,['new owner'],117303
8701,da-a-a-ni,['authorized'],117303
8702,ur-nigar{gar},['recipient'],117303
8703,na-sa₆,['source'],117303
8704,ARAD₂-mu,['authorized'],117304
8705,lu₂-dingir-ra,['source'],117304
8706,na-lu₅,['source'],117306
8707,ab-ba-sa₆-ga,['source'],117307
8708,ur-ku₃-nun-na,['source'],117308
8709,lu₂-du₁₀-ga,['new owner'],117309
8710,ab-ba-sa₆-[ga],['source'],117309
8711,{d}en-lil₂-la₂,['source'],117310
8712,ur-{d}ba-ba₆,['intermediary'],117311
8713,lu₂-sa₆-ga,['source'],117311
8714,dingir-dan,['intermediary'],117311
8715,ur-nig₂,['recipient'],117311
8716,a-hu-we-er,['source'],117312
8717,u₂-ta₂-mi-[šar]-ra-am,['source'],117313
8718,ku₃-{d}nin-gal,['intermediary'],117314
8719,a-hu-we-er,['source'],117314
8720,lugal-ma₂-gur₈-re,['new owner'],117315
8721,a-a-kal-la,['authorized'],117315
8722,ab-ba-sa₆-ga,['source'],117315
8723,šu-i₃-li₂,['intermediary'],117316
8724,nu-ur₂-{d}suen,['source'],117316
8725,li-bur-{d}šul-gi,['intermediary'],117316
8726,a-ba-{d}en-lil₂-gin₇,['source'],117317
8727,{d}šul-gi-i₃-li₂,['source'],117317
8728,sagi,['source'],117317
8729,{d}šul-gi-si-sa₂,['source'],117317
8730,iš-me-dingir,['source'],117317
8731,lu₂-{d}da-mu,['source'],117317
8732,in-ta-e₃-a,['source'],117318
8733,u₂-ta₂-mi-šar-ra-am,['authorized'],117319
8734,ab-ba-sa₆-ga,['source'],117319
8735,ARAD₂-mu,"['authorized', 'authorized', 'authorized']",117320
8736,ur-ku₃-nun-na,['source'],117320
8737,in-ta-e₃-a,['source'],117321
8738,nu-ur₂-{d}suen,['intermediary'],117321
8739,en-um-i₃-li₂,['authorized'],117322
8740,zu-ba-ga,['source'],117322
8741,ad-da-kal-la,['intermediary'],117322
8742,a-bi₂-si₂-im-ti,['intermediary'],117323
8743,nu-ur₂-{d}utu,['authorized'],117323
8744,ARAD₂-mu,['authorized'],117324
8745,nu-ur₂-{d}iškur,['intermediary'],117324
8746,maš-tur,['authorized'],117336
8747,in-ta-e₃-a,['source'],117338
8748,lugal-ezem,['source'],117342
8749,sa₃-si₂,['source'],117342
8750,a-hu-ni,['source'],117342
8751,du₁₀-i₃-li₂,['recipient'],117342
8752,ur-nig₂,['intermediary'],117342
8753,ur-{d}nanše,['source'],117343
8754,ur-nig₂,['source'],117343
8755,i₃-du₈,['source'],117343
8756,igi-an-še₃,['intermediary'],117343
8757,zi-iz,['source'],117343
8758,in-ta-e₃-a,['intermediary'],117344
8759,ur-e₂-an-na,['new owner'],117351
8760,ur-{d}ba-ba₆,['authorized'],117351
8761,ab-ba-sa₆-ga,['source'],117351
8762,{d}šul-gi-a-a-mu,['source'],117352
8763,a-ba-{d}en-lil₂-gin₇,['recipient'],117353
8764,ur-x-[x]-x,['intermediary'],117358
8765,šeš-kal-[la],['intermediary'],117360
8766,{d}šul-gi-zi-mu,['intermediary'],117360
8767,hi-ir,['source'],117362
8768,{d}en-lil₂-la₂,['recipient'],117362
8769,{d}šul-gi-na-da,['intermediary'],117362
8770,šu-{d}šul-gi,['intermediary'],117408
8771,na-bi₂-{d}suen,['intermediary'],117408
8772,ARAD₂-mu,['authorized'],117408
8773,a-hu-we-er,['source'],117408
8774,šu-ma-ma,['intermediary'],117409
8775,la-la-mu,['intermediary'],117409
8776,{d}en-lil₂-zi-ša₃-gal₂,['authorized'],117412
8777,a-hu-ni,['authorized'],117412
8778,la-ma-har,['authorized'],117412
8779,tu-ra-am-{d}da-gan,['authorized'],117412
8780,ku₃-{d}nanna,"['intermediary', 'authorized', 'authorized']",117412
8781,zu-ba-ga,['source'],117412
8782,ad-da-kal-la,['intermediary'],117412
8783,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117413
8784,šeš-sa₆-ga-mu,['recipient'],117416
8785,inim-ma-ni-zi,['intermediary'],117418
8786,ur-mes,['source'],117418
8787,in-ta-e₃-a,['source'],117423
8788,ur-ku₃-nun-na,['recipient'],117423
8789,lu₂-sukkal-an-ka,['authorized'],117426
8790,ur-{d}en-lil₂-la₂,['authorized'],117426
8791,na-sa₆,['source'],117426
8792,lugal,['new owner'],117429
8793,{d}nanše-GIR₂@g-[gal,['authorized'],117429
8794,a-a-kal-la,['authorized'],117429
8795,ARAD₂-mu,['authorized'],117429
8796,na-sa₆,"['new owner', 'recipient', 'recipient']",117430
8797,ARAD₂-mu,['authorized'],117434
8798,ab-ba-sa₆-ga,"['new owner', 'recipient']",117435
8799,{d}šul-gi-si₂-im-tum,['new owner'],117437
8800,ur-{d}lugal-edin-ka,['recipient'],117437
8801,e₂-a-i₃-li₂,"['authorized', 'source']",117445
8802,{d}šul-gi-si₂-im-ti,['new owner'],117448
8803,ur-{d}lugal-edin-ka,['recipient'],117448
8804,ur-{d}lugal-edin-ka,"['new owner', 'recipient', 'recipient']",117450
8805,ur-{d}lugal-edin-ka,['source'],117452
8806,lu₂-{d}utu,"['source', 'source']",117462
8807,ur-{d}ba-ba₆,['source'],117462
8808,an-ne₂,['source'],117463
8809,sa₃-si₂,['source'],117463
8810,lugal,['new owner'],117463
8811,nu-ur₂-su-mu,['source'],117463
8812,lugal-amar-ku₃,['source'],117463
8813,la-ma-ša,['source'],117463
8814,e₂-ki-gal-la,['source'],117463
8815,lugal,['new owner'],117465
8816,[iri-sa₁₂]-rig₇{ki},['source'],117465
8817,ur-ku₃-nun-na,['recipient'],117465
8818,a-hu-we-er,['source'],117467
8819,lu₂-sa₆-ga,['recipient'],117467
8820,{d}nanše-GIR₂@g-gal,"['new owner', 'authorized', 'authorized']",117468
8821,ARAD₂-mu,['authorized'],117468
8822,ab-ba-sa₆-ga,['source'],117468
8823,{d}šul-gi-a-a-mu,['source'],117475
8824,lu₂-{d}nanna,['recipient'],117475
8825,lugal-ša₃-la₂,['intermediary'],117475
8826,ku-da-num₂,['intermediary'],117477
8827,ARAD₂-mu,['authorized'],117477
8828,i-pi₅-iq-er₃-ra,['intermediary'],117488
8829,nin-ga₂,['intermediary'],117488
8830,ur-{d}lugal-edin-ka,['source'],117488
8831,{d}nanše-kam,['source'],117489
8832,{d}en-lil₂-la₂,['recipient'],117489
8833,ur-{d}en-lil₂-la₂,['source'],117492
8834,ur-{d}ba-ba₆,['intermediary'],117492
8835,lu₂-he₂-gal₂,['source'],117495
8836,gu-za-la₂,['source'],117495
8837,na-silim,['source'],117495
8838,kal-la-mu,['intermediary'],117497
8839,lugal-inim-gi-na,"['intermediary', 'authorized', 'authorized']",117499
8840,a-hi-ma,['intermediary'],117505
8841,lugal-inim-gi-na,['intermediary'],117510
8842,ARAD₂-mu,['authorized'],117510
8843,lu₂-dingir-ra,['source'],117510
8844,ze₂-eb-ra-am,['source'],117513
8845,nin-u₃-kul-ki-ag₂,"['new owner', 'recipient', 'recipient']",117513
8846,lugal-ezem,['intermediary'],117525
8847,lu₂-sa₆-ga,"['source', 'source']",117537
8848,ur-{d}iškur,['source'],117537
8849,ab-ba-a,['source'],117537
8850,šu-da-da,['source'],117537
8851,lu₂-ša-lim,['source'],117537
8852,ad-da-kal-la,['source'],117537
8853,sa₃-si₂,['intermediary'],117537
8854,lugal,['new owner'],117545
8855,in-ta-e₃-a,['recipient'],117545
8856,nu-ur₂-{d}suen,['intermediary'],117545
8857,a#-a-kal-la,['authorized'],330458
8858,ARAD₂-mu,['authorized'],330458
8859,{d}šul]-gi-si₂-im-ti,['new owner'],117567
8860,[ur-{d}lugal-edin]-ka,['recipient'],117567
8861,ab-ba-sa₆-ga,['source'],117570
8862,in-ta-e₃-a,['recipient'],117570
8863,ur-šu-ga-lam-ma,['source'],117575
8864,a-da-lal₃,['intermediary'],117578
8865,{d}en-lil₂-la₂,['source'],117578
8866,lugal-me-lam₂,['new owner'],117580
8867,a-a-kal-la,"['new owner', 'authorized', 'authorized']",117580
8868,lu₂-dingir-ra,['source'],117582
8869,ur-nigar{gar},['recipient'],117582
8870,na-lu₅,['source'],117583
8871,{d}šul-gi-iri-mu,['recipient'],117583
8872,lu₂-{d}ba-ba₆,['intermediary'],117583
8873,be₆-bu-ru,['new owner'],117585
8874,a-hu-ni,['authorized'],117585
8875,{d}šul-gi-i₃-li₂,['new owner'],117585
8876,i₃-lal₃-lum,['new owner'],117585
8877,šu-{d}suen,['new owner'],117585
8878,a-a-kal-la,['authorized'],117585
8879,ab-ba-sa₆-ga,['source'],117585
8880,ur-tilla₅,['new owner'],117586
8881,[i]-mi-id-dingir,['new owner'],117586
8882,šeš-kal-la,['intermediary'],117587
8883,ka₅-a-mu,['source'],117587
8884,ur-[ku₃]-nun-na,['recipient'],117587
8885,na-sa₆-ta,['new owner'],117589
8886,na-sa₆,['source'],117589
8887,lu₂-dingir-ra,['recipient'],117589
8888,a₂-bi₂-la-tum,['source'],117593
8889,[in]-ta-e₃-a,"['new owner', 'recipient', 'recipient']",117594
8890,{d}nanna-[ki]-ag₂,['new owner'],117595
8891,ur-kun!,['new owner'],117595
8892,i-šar-pa₂-dan,['new owner'],117595
8893,lugal-nir-gal₂,['new owner'],117595
8894,ur-nigar{gar},['new owner'],117595
8895,na-lu₅,['source'],117602
8896,{d}šul-gi-iri-mu,['recipient'],117602
8897,šu-[...],['intermediary'],117602
8898,{d}utu-bar-ra,['source'],117608
8899,ur-sa₆-ga,['source'],117609
8900,a-hu-we-er,['source'],117610
8901,{d}šul-gi-iri-mu,['recipient'],117610
8902,ur-nigar{gar},['new owner'],117611
8903,lugal-me-lam₂,['new owner'],117611
8904,ur-tilla₅,['new owner'],117611
8905,ur-{d}ba-ba₆,"['new owner', 'authorized', 'authorized']",117611
8906,na-sa₆,['source'],117611
8907,u₂-u₂-mu,['new owner'],117612
8908,i-šar-pa₂-dan,['new owner'],117612
8909,ur-{d}šul-gi-ra,"['new owner', 'authorized', 'authorized']",117612
8910,ša-ši-ku-na,['new owner'],117613
8911,id-da-a,['new owner'],117613
8912,na-sa₆,['source'],117613
8913,šeš-da-da,['new owner'],117614
8914,na-sa₆,['source'],117614
8915,{d}en-lil₂-zi-ša₃-gal₂,"['new owner', 'authorized', 'authorized']",117616
8916,lugal-amar-ku₃,['source'],117616
8917,ab-ba-sa₆-ga,"['new owner', 'recipient']",117617
8918,na-sa₆,"['new owner', 'recipient', 'recipient']",117619
8919,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",117620
8920,a-bu-ni,['new owner'],117621
8921,nir-i₃-da-gal₂,['new owner'],117621
8922,i₃-lal₃-lum,['new owner'],117621
8923,be-li₂-a-ri₂-ik,['new owner'],117621
8924,ma₂-sa₆-sa₆,['new owner'],117621
8925,i-bi₂-{d}ištaran,['new owner'],117621
8926,šu-ma-ma,['new owner'],117621
8927,ur-{d}en-gal-du-du,['new owner'],117621
8928,{d}šul-gi-i₃-li₂,['new owner'],117621
8929,ur-mes,['new owner'],117621
8930,nu-ur₂-{d}iškur,['authorized'],117621
8931,ab-ba-sa₆-ga,['source'],117621
8932,lu₂-sa₆-ga,['source'],117626
8933,be-li₂-a-ri₂-ik,['recipient'],117633
8934,na-sa₆,"['new owner', 'recipient']",117640
8935,in-ta-e₃-a,"['new owner', 'recipient']",117642
8936,{d}nanna-ma-ba,['intermediary'],117642
8937,be-li₂-du₁₀,"['new owner', 'recipient', 'recipient']",117645
8938,šuš₃,['source'],117646
8939,in-ta-e₃-a,"['source', 'source']",117649
8940,ur-eš₃-lil₂-la₂,"['recipient', 'recipient']",117649
8941,{d}nanna-i₃-gi,"['source', 'source']",117652
8942,ba-a-mu,['recipient'],117652
8943,ba-a-mu#,['recipient'],117652
8944,ab-ba-sa₆-ga,['source'],117674
8945,na-lu₅,['recipient'],117674
8946,a-hu-we-er,['source'],117680
8947,{d}šul-gi-iri-mu,['recipient'],117680
8948,a-kal-la,['recipient'],117684
8949,{d}suen-a-bu-šu,['authorized'],118285
8950,{d}šul-gi-si-sa₂,['source'],118285
8951,ma-num₂-ki-{d}šul-gi,['intermediary'],118285
8952,lugal,['source'],118295
8953,al-la,['intermediary'],118295
8954,na-ra-am-i₃-li₂,"['new owner', 'recipient']",118295
8955,lugal,['new owner'],118296
8956,na-sa₆,['source'],118296
8957,na-lu₅,['recipient'],118296
8958,lugal,['new owner'],118297
8959,na-ra-am-i₃-li₂,['source'],118297
8960,lu₂-{d}nanna,['recipient'],118297
8961,ab-ba-sa₆-ga,['source'],118298
8962,en-dingir-mu,['recipient'],118298
8963,lu₂-dingir-ra,['source'],118299
8964,ur-nigar{gar},['recipient'],118299
8965,šu-ma-ma,['source'],118303
8966,{d}šul-gi-iri-mu,['recipient'],118303
8967,in-ta-e₃-a,['source'],118304
8968,na-lu₅,['source'],118309
8969,na-sa₆,['recipient'],118309
8970,ab#-ba-sa₆-ga,['source'],118312
8971,u₂-ta₂-mi-šar-ra-am,['recipient'],118312
8972,{d}šara₂-kam,['source'],118313
8973,za-ni-a,"['new owner', 'recipient', 'recipient']",118313
8974,lu₂-{d}nin-šubur,['intermediary'],118313
8975,na-sa₆,['source'],118316
8976,dam-gir₂-nun-ne₂,['recipient'],118317
8977,nir-i₃-da-gal₂,['new owner'],118318
8978,ab#-ba-sa₆-ga,['source'],118318
8979,lu₂-sa₆-ga,['source'],118330
8980,ur-šu-ga-lam-ma,['intermediary'],118330
8981,er₃-ra-na-da,['authorized'],118331
8982,a-hi-ma,['source'],118337
8983,šu-ku₈-bu-um,['intermediary'],118337
8984,e₂-a-i₃-li₂,['new owner'],118338
8985,šeš-da-da,['new owner'],118338
8986,{d}nanše-GIR₂@g-gal,"['new owner', 'authorized', 'authorized']",118338
8987,lu₂-dingir-ra,['intermediary'],118338
8988,{d}en-lil₂-la₂,['intermediary'],118338
8989,[ARAD₂]-mu,['authorized'],118338
8990,na]-sa₆#,['source'],118338
8991,a-hu-we-er,['source'],118340
8992,{d}šul-gi-iri-mu,['recipient'],118340
8993,[a]-kal-la,['recipient'],118344
8994,na-lu₅,['recipient'],118344
8995,bu₃-zu-a,['recipient'],118344
8996,ad-da-kal-la,['source'],118345
