name,normalized name,roles,profession,family,p index,date
lugal-pa-e₃,Lugalpaʾe[]PN,[{'source'}],['ensik[ruler]'],,['104099'],['66.0800']
lugal-pa-e₃,Lugalpaʾe[]PN,,,,['332158'],['66.0800']
lugal-pa-e₃,Lugalpaʾe[]PN,,,,['429788'],['66.0826']
lugal-pa-e₃,Lugalpaʾe[]PN,,,,['210120'],['80.0117']
lugal-ra-us₂-sa,,,,,['123361'],['66.1100']
lugal-ra-us₂-sa,,,,,['109282'],['75.0800']
lugal-ra,,,['us[follow]'],,['145412'],
lugal-ra,,,['gabari[copy]'],,['101383'],['61.0115']
lugal-ra,,,['gabari[copy]'],,['123620'],['61.0129']
lugal-ra,,,['gabari[copy]'],,['101365'],['61.0211']
lugal-ra,,,['gabari[copy]'],,['101379'],['65.0622']
lugal-sag,,,,,['104696'],['74.0000']
lugal-sa₆-ga,Lugalsaga[]PN,,,,['430143'],
lugal-sa₆-ga,Lugalsaga[]PN,,,,['457764'],
lugal-sa₆-ga,Lugalsaga[]PN,,,,['210375'],['69.0217']
lugal-sa₆-ga,Lugalsaga[]PN,[{'recipient'}],,,['201442'],['74.0430']
lugal-si-gar-ta,Lugalsiŋar[]PN,[{'source'}],,,['115537'],['60.0100']
lugal-si-gar,,,['unud[cowherd]'],,['332152'],
lugal-si-sa₂-ta,Lugalsisa[]PN,[{'source'}],,,['130500'],['49.0707']
lugal-si-sa₂,Lugalsisa[]PN,,,,['430326'],
lugal-si-sa₂,Lugalsisa[]PN,,['muhaldim[cook]'],,['108695'],['62.0500']
lugal-si-sa₂,Lugalsisa[]PN,,,,['108697'],['65.0300']
lugal-ta,,,,,['104131'],
lugal-ta,,,,,['202540'],
lugal-ta,,[{'source'}],,,['101297'],['54.0900']
lugal-ta,,[{'source'}],,,['132004'],['57.0200']
lugal-ta,,,,,['113758'],['60.1000']
lugal-ta,,[{'source'}],,,['132018'],['62.0622']
lugal-ta,,[{'source'}],,,['124852'],['62.0717']
lugal-ta,,,,,['107741'],['67.0425']
lugal-ta,,,,,['248739'],['67.0500']
lugal-ta,,,,,['142569'],['70.0302']
lugal-ta,,,,,['122144'],['73.0927']
lugal-ta,,,,,['125763'],['74.1100']
lugal-ti-da,Lugaltida[]PN,[{'intermediary'}],,,['201052'],['62.0500']
lugal-ti-ra-aš₂-še₃?,LugalTiraš[]PN,,,,['142913'],
lugal-ti-ra-aš₂,LugalTiraš[]PN,[{'intermediary'}],,,['126275'],['85.0500']
lugal-tur-tur,,,,,['330633'],
lugal-ukken-ne₂,,,,,['105232'],
lugal-ukken-ne₂,,,,,['105233'],
lugal-ukken-ne₂,,,,,['101843'],
lugal-ukken-ne₂,,,,['dumu du-du-[am₃]'],['101844'],['66.0813']
lugal-unu{ki}-ga,,,,,['129511'],['73.0214']
lugal-ur-sag,Lugalursaŋ[]PN,,,,['430556'],
lugal-ur-sag,Lugalursaŋ[]PN,,,,['134819'],['67.0908']
lugal-uri₃,,,,,['404809'],['71.0220']
lugal-ur₃-ra-ni-ke₄,,,['e[leave]'],,['113788'],['70.0114']
lugal-ušur₃,Lugalušur[]PN,,,,['341933'],
lugal-ušur₃,Lugalušur[]PN,,,,['457096'],
lugal-ušur₄?,Lugalušur[]PN,[{'intermediary'}],,['dumu lu₂-{d}en-lil₂-la₂'],['125027'],['77.0800']
lugal-ušur₄,Lugalušur[]PN,,['šabra[administrator]'],,['123460'],
lugal-ušurₓ(|LAL₂.TUG₂|)-ta,,[{'source'}],,,['118417'],['73.0000']
lugal-ušurₓ(|LAL₂.TUG₂|)-ta,,[{'source'}],,,['100792'],['84.0000']
lugal-u₂-šim#-e,Lugalušime[]PN,,,,['361759'],['66.1100']
lugal-u₂-šim-e-ta,Lugalušime[]PN,"[{'source', 'intermediary'}]",,,['118530'],['84.0700']
lugal-u₂-šim-e,Lugalušime[]PN,,,,['107804'],
lugal-u₂-šim-e,Lugalušime[]PN,,,,['101313'],['67.0000']
lugal-u₂-šim-e,Lugalušime[]PN,,,,['135065'],['67.0100']
lugal-u₂]-šim-e,Lugalušime[]PN,[{'recipient'}],,,['126272'],
lugal-u₄-da-sa₂-a,,,,,['129432'],['72.1000']
lugal-u₄-su₃-[še₃,Lugaludsudše[]PN,,,,['125931'],
lugal-u₄-su₃-še₃,Lugaludsudše[]PN,,,,['142635'],['65.1115']
lugal-u₄-su₃-še₃,Lugaludsudše[]PN,[{'recipient'}],,,['412173'],['83.0225']
lugal-u₄-su₃-še₃,Lugaludsudše[]PN,"[{'source', 'intermediary'}]",,,['212173'],['83.0600']
lugal-u₄-su₃-še₃,Lugaludsudše[]PN,[{'source'}],,,['126092'],['83.1100']
lugal-u₄-su₃-še₃,Lugaludsudše[]PN,,,,['201139'],['84.0000']
lugal-u₄,,,['su[flesh]'],,['320511'],['73.0930']
lugal-x-[...],,,,,['100983'],['71.1201']
lugal-x-[x]-re-[ta],,[{'source'}],,,['104600'],['69.1000']
lugal-x-du₁₀,,,,,['430298'],
lugal-za₃-e₃,Lugalzage[]PN,,,,['124603'],
lugal-za₃-e₃,Lugalzage[]PN,,['nubanda[overseer]'],,['131594'],['71.1009']
lugal-za₃-e₃,Lugalzage[]PN,,,,['123842'],['75.1219']
lugal-za₃-e₃,Lugalzage[]PN,,,,['130309'],['79.1029']
lugal-za₃-e₃,Lugalzage[]PN,,,,['332386'],['82.1211']
lugal-za₃-e₃,Lugalzage[]PN,,,,['125819'],['82.1221']
lugal-za₃-ge-si,Lugalzagesi[]PN,,,,['105232'],
lugal-za₃-ge-si,Lugalzagesi[]PN,,,,['105233'],
lugal-za₃-ge-si,Lugalzagesi[]PN,,,,['107804'],
lugal-za₃-ge-si,Lugalzagesi[]PN,,['engar[farmer]'],,['101313'],['67.0000']
lugal-za₃-ge-si,Lugalzagesi[]PN,[{'recipient'}],,,['101313'],['67.0000']
lugal-zi-da,Lugalzida[]PN,,['kuš[official]'],,['117288'],
lugal-zi-mu-ta,,[{'source'}],,,['124418'],['64.1000']
lugal-zi-mu,Lugalziŋu[]PN,,['sipad[shepherd]'],,['115910'],['66.0911']
lugal-{d#}utu#,LugalUtu[]PN,[{'recipient'}],,,['113017'],['81.0100']
lugal-{d}[...],,[{'intermediary'}],,,['103211'],['63.0000']
lugal-{d}nanna,LugalNanna[]PN,,['šabra[administrator]'],,['103333'],
lugal-{d}nanna,LugalNanna[]PN,[{'intermediary'}],,,['129515'],['74.1121']
lugal-{d}utu-[ta],LugalUtu[]PN,[{'source'}],,,['117285'],['64.0100']
lugal-{d}utu-ta,LugalUtu[]PN,[{'source'}],,,['103174'],['64.0800']
lugal-{d}utu,LugalUtu[]PN,,,,['136245'],['62.0500']
lugal-{d}utu,LugalUtu[]PN,,,,['103979'],['63.0000']
lugal-{d}utu,LugalUtu[]PN,,,,['131588'],['63.1230']
lugal-{d}utu,LugalUtu[]PN,[{'intermediary'}],,,['124442'],['64.0100']
lugal-{d}utu,LugalUtu[]PN,[{'intermediary'}],,,['103519'],['77.0700']
lugal-{geš}kiri₆-ta,,[{'source'}],,,['125044'],['49.0000']
lugal-ša₃#?-[...],,,,['dumu ur-{d}šul-[...]'],['117418'],['65.0900']
lugal-ša₃-ga,Lugalšaga[]PN,,,,['430324'],
lugal-ša₃-la₂-ta,Lugalšaglal[]PN,[{'source'}],,,['332065'],['61.0415']
lugal-ša₃-la₂-ta,Lugalšaglal[]PN,[{'source'}],,,['118554'],['61.0500']
lugal-ša₃-la₂-ta,Lugalšaglal[]PN,[{'source'}],,,['143536'],['61.0900']
lugal-ša₃-la₂-ta,Lugalšaglal[]PN,[{'source'}],,,['118356'],['62.0100']
lugal-ša₃-la₂-še₃,,,,,['430327'],
lugal-ša₃-la₂,Lugalšaglal[]PN,,,,['104577'],
lugal-ša₃-la₂,Lugalšaglal[]PN,,['kuš[official]'],,['113177'],
lugal-ša₃-la₂,Lugalšaglal[]PN,,,,['113204'],
lugal-ša₃-la₂,Lugalšaglal[]PN,[{'recipient'}],['teŋ[approach]'],,['412630'],['59.0700']
lugal-ša₃-la₂,Lugalšaglal[]PN,[{'recipient'}],,,['105137'],['61.0700']
lugal-ša₃-la₂,Lugalšaglal[]PN,[{'recipient'}],,,['321023'],['61.0800']
lugal-ša₃-la₂,Lugalšaglal[]PN,[{'recipient'}],,,['117203'],['61.1220']
lugal-ša₃-la₂,Lugalšaglal[]PN,,['kuš[official]'],,['126361'],['65.0204']
lugal-ša₃-la₂,Lugalšaglal[]PN,,,,['131620'],['66.1125']
lugal-ša₃-la₂,Lugalšaglal[]PN,,,,['101313'],['67.0000']
lugal-ša₃-la₂,Lugalšaglal[]PN,,['gala[singer]'],,['108710'],['73.1020']
lugal-ša₃-la₂,Lugalšaglal[]PN,[{'intermediary'}],,,['144303'],['74.1000']
lugal-šeš,Lugalšeš[]PN,,,,['430328'],
lugal-šeš,Lugalšeš[]PN,,,,['134966'],['62.0100']
lugal-šeš,Lugalšeš[]PN,[{'intermediary'}],,,['134965'],['77.0800']
lugal-šu-mah,Lugalšumah[]PN,,,['dumu lugal-x'],['430329'],
lugal-šu-mah,Lugalšumah[]PN,,,['dumu lugal-[x]'],['102714'],['75.1101']
lugal-šu-nir,,[{'source'}],,,['100837'],['82.0000']
lugal-šuruppak{ki}-še₃,,,,,['105975'],['74.0402']
lugal?#-KA,,,,,['430411'],
lugal?-...,,,,,['430170'],
lugal?-[...],,,,,['107847'],['71.0908']
lugal?-[...],,,,,['126762'],['74.0515']
lugal]-amar-ku₃-ta,Lugalamarkug[]PN,,,,['115989'],['82.0102']
lugal]-a₂-zi-da,Lugalazida[]PN,,['šabra[administrator]'],,['390999'],['79.0200']
lugal]-nir-gal₂-ta,Lugalnirŋal[]PN,,,,['201034'],['64.0000']
lum-[ma,,,['šabra[administrator]'],,['126313'],
lum-ma,,,['šabra[administrator]'],,['129523'],
lum-ma,,,['šabra[administrator]'],,['406788'],['71.0203']
lum-ma,,,['šabra[administrator]'],,['117236'],['72.0712']
lum-ma,,,['šabra[administrator]'],,['130879'],['72.1228']
lum-ma,,,['šabra[administrator]'],,['234989'],['74.0700']
lum-ma,,,['šabra[administrator]'],,['126085'],['76.1208']
lum-za-du,,,,,['106170'],
lum-za-tur,,,,,['135146'],
lu₂!-dingir-[ra],Ludiŋirak[]PN,,,,['113400'],['67.1020']
lu₂!-dingir-ra,Ludiŋirak[]PN,[{'recipient'}],,,['127309'],['72.0600']
lu₂!-ma₂-gur₈-re,Lumagure[]PN,[{'representative'}],,,['143924'],['68.0900']
lu₂#-[...-ta],,[{'source'}],,,['416199'],['65.0100']
lu₂#-[...]-[ta],,[{'source'}],,,['145799'],
lu₂#-[...],,,,,['126312'],['68.0101']
lu₂#-[...],,,,,['107866'],['72.1011']
lu₂#-[...],,[{'source'}],,,['112088'],['74.1001']
lu₂#-[...],,[{'source'}],,,['118506'],['78.0300']
lu₂#-[...],,,,,['100987'],['81.0020']
lu₂#-[dingir-ra-ta],Ludiŋirak[]PN,,,,['124218'],['72.0700']
lu₂#-[dingir]-ra-ta,Ludiŋirak[]PN,,,,['320989'],['74.1216']
lu₂#-[dingir]-ra-ta,Ludiŋirak[]PN,[{'source'}],,,['124927'],['80.1000']
lu₂#-[x,,[{'intermediary'}],,,['123877'],['69.0000']
lu₂#-[{d}]nanna#,LuNannak[]PN,,,,['123836'],['74.0313']
lu₂#-[{d}nin-gir₂-su,LuNinŋirsukak[]PN,,['kurušda[fattener]'],,['101402'],['84.1004']
lu₂#-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,[{'recipient'}],,,['119989'],
lu₂#-[{d}šul-gi],,,,,['332355'],
lu₂#-bala-sa₆-ga,Lubalasagak[]PN,,,,['104410'],['77.0211']
lu₂#-bi-mu,,[{'source'}],['unud[cowherd]'],,['116204'],
lu₂#-dingir#-ra-ta,Ludiŋirak[]PN,,,,['145577'],
lu₂#-dingir-ra#-ta,Ludiŋirak[]PN,[{'source'}],,,['109687'],['71.1225']
lu₂#-dingir-ra-ta#,Ludiŋirak[]PN,,,,['143122'],['69.0200']
lu₂#-dingir-ra-ta,Ludiŋirak[]PN,,,,['112529'],['72.1225']
lu₂#-dingir-ra-ta,Ludiŋirak[]PN,,,,['144477'],['77.0500']
lu₂#-du₁₀-ga,Luduga[]PN,,,,['433574'],
lu₂#-du₁₀-ga,Luduga[]PN,,,,['341922'],['66.0508']
lu₂#-du₁₀-ga,Luduga[]PN,,,,['330482'],['66.0820']
lu₂#-gi-na-ta,,,,,['106232'],['70.0100']
lu₂#-giri₁₇-zal!,,,['dumu[child]'],,['101313'],['67.0000']
lu₂#-inim-gi-na,,,,,['332185'],['65.0000']
lu₂#-sa₆#-ga#,Lusaga[]PN,,['šabra[administrator]'],,['235635'],
lu₂#-sa₆#-ga#,Lusaga[]PN,[{'recipient'}],,,['234989'],['74.0700']
lu₂#-sa₆-sa₆,Lusagsag[]PN,,,,['123359'],
lu₂#-u₁₈-um,,,['niga[fattened]'],,['105220'],
lu₂#-u₁₈-um,,,['u[grass]'],,['124542'],['80.0919']
lu₂#-x,,,,,['320528'],
lu₂#-{d#}inanna#?,LuʾInanakak[]PN,,,,['320498'],
lu₂#-{d}ba-ba₆,,[{'recipient'}],,,['108667'],['85.1000']
lu₂#-{d}en-lil₂-la₂,LuEnlilak[]PN,,['idu[doorkeeper]'],,['202540'],
lu₂#-{d}inanna,LuʾInanakak[]PN,,,,['117643'],
lu₂#-{d}nanna,LuNannak[]PN,,['šagia[cup-bearer]'],,['135983'],['65.0801']
lu₂#-{d}nanna,LuNannak[]PN,,,['dumu gur?-la-NI?-lu'],['104412'],['79.0923']
lu₂#-{d}nin-šubur-še₃,LuNinšuburak[]PN,,,,['113951'],
lu₂#-{d}nin-šubur,LuNinšuburak[]PN,,['šabra[administrator]'],,['124319'],['71.1100']
lu₂#-{d}šara₂-še₃,,,,,['114025'],['71.0310']
lu₂#-{d}šara₂,,,['šagia[cup-bearer]'],,['235253'],
lu₂#-{d}šul-gi,,,,,['430372'],
lu₂#?-giri₁₇-zal,,[{'recipient'}],,,['116223'],['60.1230']
lu₂#?-he₂-gal₂,Luheŋalak[]PN,,,,['104577'],
lu₂#?-mu-uš-ki-in,,,,,['124483'],['71.0407']
lu₂#?-{d}inanna-ta,LuʾInanakak[]PN,[{'source'}],,,['106301'],['61.1000']
lu₂-...,,,,,['430263'],
lu₂-...,,,,['dumu ...'],['430265'],
lu₂-...,,,,,['430267'],
lu₂-...,,,,,['430373'],
lu₂-...,,,,['dumu zu₂-gu-a'],['455518'],
lu₂-[...-ta],,[{'source'}],,,['211335'],
lu₂-[...-ta],,[{'source'}],,,['101694'],['51.0000']
lu₂-[...,,,['dab[seize]'],,['102958'],
lu₂-[...,,[{'source'}],,,['126272'],
lu₂-[...]-x-a,,,,,['105167'],['62.0402']
lu₂-[...]-x,,,,,['126617'],['70.0200']
lu₂-[...],,[{'source'}],,,['100501'],
lu₂-[...],,[{'source'}],,,['103141'],
lu₂-[...],,[{'source'}],,,['104219'],
lu₂-[...],,[{'source'}],,,['117311'],
lu₂-[...],,,,,['117462'],
lu₂-[...],,,['še[barley]'],,['126623'],
lu₂-[...],,,,,['136225'],
lu₂-[...],,,,,['430263'],
lu₂-[...],,[{'source'}],,,['103211'],['63.0000']
lu₂-[...],,,,,['123572'],['64.0200']
lu₂-[...],,,,,['101552'],['64.1200']
lu₂-[...],,,,,['332356'],['65.0528']
lu₂-[...],,,,,['107688'],['65.0600']
lu₂-[...],,,,,['416204'],['68.1111']
lu₂-[...],,[{'intermediary'}],['šagia[cup-bearer]'],,['291535'],['72.0000']
lu₂-[...],,,['e[house]'],,['101449'],['74.1200']
lu₂-[...],,[{'source'}],['nagada[herdsman]'],,['144393'],['76.0900']
lu₂-[...],,,['lu[person]'],,['201139'],['84.0000']
lu₂-[...],,,,,['201139'],['84.0000']
lu₂-[dingir-ra-ta],Ludiŋirak[]PN,[{'source'}],,,['125577'],['72.1014']
lu₂-[dingir-ra,Ludiŋirak[]PN,,['dab[seize]'],,['123857'],['68.0820']
lu₂-[dingir-ra]-ta,Ludiŋirak[]PN,[{'source'}],,,['102462'],
lu₂-[dingir-ra]-ta,Ludiŋirak[]PN,[{'source'}],,,['390996'],['67.0400']
lu₂-[dingir-ra]-ta,Ludiŋirak[]PN,[{'source'}],,,['210463'],['67.0420']
lu₂-[dingir-ra]-ta,Ludiŋirak[]PN,[{'source'}],,,['303584'],['69.0120']
lu₂-[dingir-ra],Ludiŋirak[]PN,[{'source'}],,,['127305'],['67.1100']
lu₂-[dingir]-ra-ta,Ludiŋirak[]PN,[{'source'}],,,['123505'],['64.0224']
lu₂-[dingir]-ra-ta,Ludiŋirak[]PN,[{'source'}],,,['123352'],['65.0219']
lu₂-[giri₁₇]-zal,,,,,['201039'],['70.0500']
lu₂-[ku₃-ta],,,,,['123479'],['65.0900']
lu₂-[sa₆-ga],Lusaga[]PN,,,,['104665'],['18.1100']
lu₂-[sa₆-ga],Lusaga[]PN,,,,['104612'],['64.0501']
lu₂-[sa₆-ga],Lusaga[]PN,,,,['211358'],['65.1101']
lu₂-[u₁₈-um,,,,,['124401'],['86.0122']
lu₂-[x]-ta,,[{'source'}],,,['117193'],['66.0900']
lu₂-[x]-ta,,[{'source'}],,,['104184'],['74.1106']
lu₂-[x],,[{'intermediary'}],,,['129505'],
lu₂-[{d}]ba-[ba₆],,[{'source'}],,,['104489'],
lu₂-[{d}nin-gir₂-su,LuNinŋirsukak[]PN,,['kurušda[fattener]'],,['101408'],['70.1109']
lu₂-[{d}nin-gir₂-su,LuNinŋirsukak[]PN,,['kurušda[fattener]'],,['332129'],['83.0817']
lu₂-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,,,,['101437'],
lu₂-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,,,,['101329'],['78.0125']
lu₂-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,,,,['332122'],['79.1226']
lu₂-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,,,,['125653'],['84.0700']
lu₂-[{d}nin-gir₂-su],LuNinŋirsukak[]PN,,,,['101343'],['85.0311']
lu₂-[{d}suen],LuSuʾenak[]PN,,,,['109784'],['83.0705']
lu₂-[{d}šara₂],,,,,['105233'],
lu₂-[{d}šara₂],,,,,['106190'],
lu₂-agrig-zi,,,,,['126011'],['67.0412']
lu₂-ama-na,Luʾamanak[]PN,,,,['107356'],
lu₂-ama-na,Luʾamanak[]PN,,,,['430277'],
lu₂-ama-na,Luʾamanak[]PN,,,,['458393'],
lu₂-ama-na,Luʾamanak[]PN,,['dikud[judge]'],,['123813'],['71.0326']
lu₂-ama-na,Luʾamanak[]PN,,['dikud[judge]'],,['124541'],['80.0713']
lu₂-amar-ku₃-ta,,[{'source'}],,,['103188'],['74.0421']
lu₂-amar-ku₃,,[{'recipient'}],,,['234899'],['82.0100']
lu₂-an-dul₃,,,,,['116194'],
lu₂-an-dul₃,,,['ragaba[rider]'],,['133922'],['68.1115']
lu₂-an-dul₃,,,['ragaba[rider]'],,['107852'],['71.1210']
lu₂-an-ne₂,LuʾAne[]PN,,['us[follow]'],,['201414'],['69.1226']
lu₂-a₂-a,,,['MAR.TU[westerner]'],,['135031'],['64.0805']
lu₂-a₂-gal₂-la,,,,,['458332'],
lu₂-a₂-zi-da,Luʾazidak[]PN,[{'representative'}],,,['303414'],['76.0601']
lu₂-a₂?-gal₂-la,,,,,['105808'],['56.0900']
lu₂-ba-šim#-e{ki#}-še₃,,,,,['134278'],['67.0000']
lu₂-bala-[sa₆-ga],Lubalasagak[]PN,,,,['124447'],['64.0615']
lu₂-bala-sa₆#-ga#,Lubalasagak[]PN,,['ensik[ruler]'],,['123823'],['71.0716']
lu₂-bala-sa₆#-ga,Lubalasagak[]PN,,['šabra[administrator]'],,['128117'],['61.0500']
lu₂-bala-sa₆-[ga],Lubalasagak[]PN,,['šabra[administrator]'],,['103184'],['64.1100']
lu₂-bala-sa₆-[ga],Lubalasagak[]PN,,,,['332158'],['66.0800']
lu₂-bala-sa₆-ga-ta,Lubalasagak[]PN,[{'source'}],,,['131089'],['69.0100']
lu₂-bala-sa₆-ga-ta,Lubalasagak[]PN,[{'source'}],,,['126069'],['73.0600']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['113397'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['unud[cowherd]'],,['116204'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['122143'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['122148'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['šabra[administrator]'],,['123296'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['123488'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'source'}],,,['125016'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['125958'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['ensik[ruler]'],,['126313'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['galamah[singer]'],,['126313'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['šabra[administrator]'],,['128944'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['129412'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['132007'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['nubanda[overseer]'],,['134788'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['134789'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['200558'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['478022'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['433574'],
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['103909'],['61.0516']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['nubanda[overseer]'],,['130386'],['64.0406']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['130506'],['64.1207']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['117619'],['65.0428']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['123455'],['65.0522']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['332359'],['65.0902']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['123392'],['66.0711']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['109223'],['66.1120']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['dikud[judge]'],,['107741'],['67.0425']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'intermediary'}],['kuš[official]'],,['124899'],['68.0315']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['292620'],['68.1100']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['129662'],['69.0000']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'recipient'}],['dumu[child]'],,['129662'],['69.0000']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['126600'],['70.0111']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'recipient'}],['kuš[official]'],,['103087'],['70.1030']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['ensik[ruler]'],,['132110'],['71.0525']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['ensik[ruler]'],,['123820'],['71.0615']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['107843'],['71.0815']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['ensik[ruler]'],,['114068'],['71.0825']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['116153'],['71.0909']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['131594'],['71.1009']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['211952'],['71.1016']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'intermediary'}],['nubanda[overseer]'],,['105937'],['73.0610']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,[{'intermediary'}],['nubanda[overseer]'],,['248735'],['73.0610']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['nubanda[overseer]'],,['124202'],['73.0825']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['101872'],['73.1017']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,['nubanda[overseer]'],,['144262'],['73.1200']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['125751'],['76.1214']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['126706'],['77.1105']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['130309'],['79.1029']
lu₂-bala-sa₆-ga,Lubalasagak[]PN,,,,['106375'],['79.1211']
lu₂-bala-ša₃-ga,Lubalasagak[]PN,,['sukkal[secretary]'],,['107566'],['61.0518']
lu₂-banda₃{da},Lubanda[]PN,[{'intermediary'}],,,['128948'],
lu₂-banda₃{da},Lubanda[]PN,,,,['129753'],
lu₂-banda₃{da},Lubanda[]PN,,,,['456990'],
lu₂-banda₃{da},Lubanda[]PN,,,,['122576'],['61.0000']
lu₂-banda₃{da},Lubanda[]PN,,['gi[thicket]'],,['101313'],['67.0000']
lu₂-bi-mu-ta,,[{'source'}],,,['218051'],['58.0800']
lu₂-bi-mu,,,,,['200999'],['61.0500']
lu₂-bi-mu,,,['engar[farmer]'],,['105224'],['61.1000']
lu₂-bi-mu,,,['šabra[administrator]'],,['131588'],['63.1230']
lu₂-bi-mu,,[{'intermediary'}],,,['125832'],['76.0000']
lu₂-bi-ne,,,,,['111767'],
lu₂-bi-ne,,,,,['104470'],['70.0700']
lu₂-bi-ne,,,,,['104470'],['70.0700']
lu₂-bulug₃-ga₂,,[{'recipient'}],,,['100678'],['57.0000']
lu₂-da#!-ga#?,,,,,['126309'],
lu₂-da-[x,,,,,['104178'],['68.0822']
lu₂-da-gi-a,,,['lu[person]'],,['126010'],['67.0304']
lu₂-dingir#-ra#-ta,Ludiŋirak[]PN,[{'source'}],,,['234949'],['66.0925']
lu₂-dingir#-ra-ta#,Ludiŋirak[]PN,,,,['235607'],
lu₂-dingir#-ra-ta,Ludiŋirak[]PN,[{'source'}],,,['123746'],['69.0701']
lu₂-dingir-[ra-ta],Ludiŋirak[]PN,[{'source'}],,,['106851'],
lu₂-dingir-[ra]-ta,Ludiŋirak[]PN,[{'source'}],,,['133941'],['65.0606']
lu₂-dingir-[ra],Ludiŋirak[]PN,[{'source'}],['dubsar[scribe]'],,['200373'],
lu₂-dingir-[ra],Ludiŋirak[]PN,,,,['118460'],['64.0000']
lu₂-dingir-[ra],Ludiŋirak[]PN,[{'source'}],,,['100974'],['64.1017']
lu₂-dingir-[ra],Ludiŋirak[]PN,[{'source'}],,,['101416'],['65.0101']
lu₂-dingir-[ra],Ludiŋirak[]PN,,['dab[seize]'],,['101313'],['67.0000']
lu₂-dingir-[ra],Ludiŋirak[]PN,[{'recipient'}],,,['303627'],['67.0801']
lu₂-dingir-[ra],Ludiŋirak[]PN,,,,['105875'],['69.1120']
lu₂-dingir-[x],,[{'intermediary'}],,['dumu x-[...]'],['103282'],
lu₂-dingir-ra#-[ta],Ludiŋirak[]PN,[{'source'}],,,['100339'],['69.0200']
lu₂-dingir-ra#-ta#,Ludiŋirak[]PN,[{'source'}],,,['108030'],
lu₂-dingir-ra#-ta#,Ludiŋirak[]PN,[{'source'}],,,['320590'],['69.0100']
lu₂-dingir-ra#-ta,Ludiŋirak[]PN,[{'source'}],,,['123234'],['64.0324']
lu₂-dingir-ra#-ta,Ludiŋirak[]PN,[{'source'}],,,['416450'],['64.0529']
lu₂-dingir-ra#-ta,Ludiŋirak[]PN,[{'source'}],,,['470065'],['65.0508']
