name,profession,p index
ur-mes,ensik[ruler],112428
{d}suen-dingir-šu,šagia[cup-bearer],112428
ur-{d}lamma,lu[person],112428
nu-ur₂-{d}suen,dubsar[scribe],112428
i-mi-id-dingir,šabra[administrator],112440
nu-ur₂-{d}suen,dubsar[scribe],112440
lu₂-{d}nanna,dumu[child],112441
nu-ur₂-{d}suen,dubsar[scribe],112441
ur-ku₃-nun#-na,PN,112449
{d}suen-a-bu-šu,šagia[cup-bearer],112451
ur-{d}šul-gi-ra,šarrabdu[administrator],112451
{d}šu-{d}suen-mi-gir-{d}en-lil₂,nar[musician],112452
{d}suen-a-bu-šu,šagia[cup-bearer],112452
ur-{d}en-lil₂-la₂,šarrabdu[administrator],112452
{d}šara₂-kam,dubsar[scribe],112480
ta?-ra?-am?-dingir,dubsar[scribe],112528
ur-{d}li₉#-[si₄],ensik[ruler],112538
šu-e₂#-a#,sukkal[secretary],112569
nu-ur₂-{d}suen#,dubsar[scribe],112569
ur-{d}li₉-si₄-na,ensik[ruler],112798
lu₂-dingir-ra,PN,112798
šeš-a-na,rah[beat],112798
a-da-lal₃,šabra[administrator],112799
lu₂-{d}nanna,X,112799
a-bi₂-a,lu[person],112838
la-gi-ip,lu[person],112838
a-hu-du₁₀,mu[year],112838
be-li₂-du₁₀,kurušda[fattener],112840
lu₂-ša-lim,nubanda[overseer],112842
ur-nigar{gar},nubanda[overseer],112842
ur-e₂-an-na,nubanda[overseer],112842
ur-[x]-x,PN,112842
šeš-da-da,FN,112843
ur-nigar{gar},kaguruk[supervisor],112843
zu-ri-im,lu[person],112843
bu-ša-am,lu[person],112852
hu-zi-ri,sukkal[secretary],112852
ur-nigar{gar},kaguruk[supervisor],112959
lu₂-sa₆-ga,damgar[merchant],112959
na-sa₆,PN,112959
{d}nanna-zi-ša₃-gal₂,ensik[ruler],112962
lu₂-{d}nin-gir₂-su,kurušda[fattener],112970
lu₂-du₁₀-ga,muhaldim[cook],112971
šar-ru-um-i₃-li₂,ensik[ruler],112977
šar-ru-um-i₃-li₂,ensik[ruler],112978
wa-wa-ti,damgar[merchant],112979
a-hu-ni,sukkal[secretary],112979
bi₂-bi₂-a,maššugidgid[diviner],112979
ab-ba-sa₆-ga,PN,112979
lugal-a₂-zi#-da,šabra[administrator],113017
ARAD₂-mu,ensik[ruler],113017
{d}utu-ba-ni,ensik[ruler],113017
im-lik-e₂-a,ensik[ruler],113017
da-a-a,šabra[administrator],113017
šu-e₂-a,šabra[administrator],113017
an-nu#-ni-tum#,GN,113017
ur-{d}iškur,šabra[administrator],113017
a-mur-{d}suen,šabra[administrator],113017
ha-ba-lu₅-ge₂,ensik[ruler],113017
ba-a-ga,kurušda[fattener],113018
ur#-mes,ensik[ruler],113018
en-mah-gal-an-na,en[priest],113018
iš#-[me]-{d}da-gan,lu[person],113019
na-sa₆,PN,113019
hu-un-ki-ib-ri,lu[person],113146
am?-ti,dumu[child],113146
nu-ur₂-i₃-li₂,lu[person],113146
me-{d}nanna?,sukkal[secretary],113146
ar-bi-ma-az-bi,lu[person],113157
ar-bi-ma-az-bi,lu[person],113157
ma-ar-hu-ni,lu[person],113157
wa-ta₂-ru-um,FN,113160
lu₂-dingir-ra,dumu[child],113160
šu-eš₁₈-dar,uddatuš[jester],113160
šu-{d}suen,dikud[judge],113160
nu-hi-dingir,ragaba[rider],113160
wa-ta₂-ru-um,FN,113166
za-li₂-a,dubsar[scribe],113166
lu₂-sa₆-ga,šabra[administrator],113166
lugal-ku₃-zu,šabra[administrator],113166
lu₂-uru₁₁{ki},kaguruk[supervisor],113166
lu₂-{d}šul-gi-ra,bisaŋdubak[archivist],113166
šeš-da-da,FN,113173
a-a-dingir-mu,šagia[cup-bearer],113173
ša₃-ta-ku₃-zu,ragaba[rider],113175
li-ba-an-aš-gu-bi,lu[person],113175
li-ba-nu-uk-ša-ba-aš,lu[person],113175
lu₂-{d}en-ki,sukkal[secretary],113175
ur-{d}suen,zadim[stone-cutter],113175
al-la-mu,sukkal[secretary],113177
en-me-zi-an-na,en[priest],113177
ha-ba-an-zi-zi,išib[priest],113177
lugal-ša₃-la₂,kuš[official],113177
šeš-kal-la,udul[herdsman],113177
qu₂-ra-ad-i₃-li₂,nubanda[overseer],113177
{d}utu-he₂!-du₇,FN,113177
šeš#-kal-la,X,113177
ur-sa₆-ga,dubsar[scribe],113325
šu#?-[...],u,113325
ur-nigar{gar},santanak[gardener],113396
ur-me-me,min[two],113396
gu₃-de₂-a,dubsar[scribe],113396
ur-{d}iškur,dubsar[scribe],113396
lugal-a₂-zi-da,PN,113396
lugal-a₂-zi-da,FN,113396
za-a-num₂,sipad[shepherd],113396
ur-nigar{gar},kaguruk[supervisor],113396
lu₂-du₁₀-ga,muhaldim[cook],113396
lu₂-{d}nanna,šabra[administrator],113397
ur-{d}šul-pa-e₃,X,113397
lu₂-bala-sa₆-ga,sukkal[secretary],113397
lu₂-{d}nanna#,nubanda[overseer],113397
na-ra-am-i₃-li₂,sukkal[secretary],113398
bi-in-gu-bi-iš,kurušda[fattener],113399
lu₂-{d}inanna,dumu[child],113399
ur-{d}en-lil₂-la₂,lu[person],113399
ba-a-na-tum,lu[person],113399
a-hu-ni,lu[person],113399
šu-{d}en-lil₂,dumu[child],113399
a-hu-ni,idu[doorkeeper],113399
ur-{d}dumu-zi-da,dumu[child],113399
šu-ma-ma,šagia[cup-bearer],113399
ur-{d}ig-alim,dumu[child],113399
{d}utu-bar-ra,kurušda[fattener],113399
bu-la-mu,unud[cowherd],113399
ur-{d}utu,muhaldim[cook],113399
ku₃-{d}nanna,muhaldim[cook],113399
dingir-sukkal,muhaldim[cook],113399
ur-{d}šul-pa-e₃,muhaldim[cook],113399
ur-{d}suen,u[and],113399
ur#-{d}ba-ba₆,šabra[administrator],113408
ur-{d}ba-ba₆,šabra[administrator],113408
u₃-ga-a,MAR.TU[westerner],113413
dingir-ba-ni,sipad[shepherd],113413
a₂-[ni]-a₂,sukkal[secretary],113453
a₂#-ni-a₂,sukkal[secretary],113453
{d}nin-ti₂-ug₅-ga#,X,113453
a-hu-wa!(IGI)-qar#,šarrabdu[administrator],113453
lu₂-du₁₀-ga,kuš[official],113454
ur-nigar{gar},kaguruk[supervisor],113455
na-sa₆,PN,113455
šeš-da-da,FN,113456
e₂-ki,ummia[expert],113456
en-um-i₃-li₂,FN,113458
dingir-ba-ni,sipad[shepherd],113459
lu₂-{d}nanna,šabra[administrator],113460
na-sa₆,PN,113460
na-sa₆,PN,113461
na-sa₆,PN,113462
nu-ur₂-{d}iškur,dubsar[scribe],113463
en#-nun-e-[{d}amar]-{d}suen-ra-[ki]-ag₂#,en[priest],113603
ur-{d}suen,dumu[child],113608
šeš-da-da,FN,113608
lu₂-{d}utu,sipad[shepherd],113608
edin-e-ki-ag₂,sipad[shepherd],113608
[eš₃]-ta-ab-e₃,šidim[builder],113608
na-sa₆,PN,113608
ur-ku₃-nun-na,PN,113630
dingir-dan,sukkal[secretary],113631
en-{d}nanše-[ki]-ag₂#,šagia[cup-bearer],113632
{d}lugal-ku₃-zu#,šagia[cup-bearer],113632
a-tu!(SAR),šagia[cup-bearer],113632
ur-ku₃-nun]-na,PN,113637
amar-{d}suen#,GN,113639
šu-{d}šul-gi,šuʾi[barber],113640
dingir-ba-ni,šabra[administrator],113696
e₂-a-ba-ni,ensik[ruler],113696
dingir-ba-ni,šabra[administrator],113703
be-li₂-du₁₀,kurušda[fattener],113703
za₃?-bi-la₂,e[house],113705
zi-li-hu-um,tab[double],113712
ma-az-gar₃-tum,kugsig[gold],113712
pa₂-da-ni,FN,113712
ur-{d}nin-mug,ensik[ruler],113712
lugal-nam₂-mah,dubsar[scribe],113712
be-li₂-du₁₀,kurušda[fattener],113713
ad-gi,du[build],113733
a-ga-num₂,nar[musician],113739
lu₂-{d}en-ki,dumu[child],113747
a-hu-ma,ensik[ruler],113766
ur-x,ensik[ruler],113766
{d}nanna-ma-ba,dubsar[scribe],113766
lu₂-{d}nanna,dumu[child],113777
ab-ba-sa₆-ga-ka,ŋar[place],113777
šu-eš₁₈?-dar?,uddatuš[jester],113785
lu₂-{d}nanna,šabra[administrator],113785
maš-tur,šagia[cup-bearer],113788
e₂-a-du-du,šag[heart],113788
lugal-ur₃-ra-ni-ke₄,e[leave],113788
a-mur-dingir,lu[person],113788
li-ba-nu-uk-ša-ba-aš,ensik[ruler],113788
na-ap-la-num₂,MAR.TU[westerner],113788
lugal-inim-gi-na,sukkal[secretary],113788
a-hu-ma,ensik[ruler],113790
ha-ba-lu₅-ge₂,ensik[ruler],113790
ab-ba-sa₆-ga,PN,113790
ur-{d}ba-ba₆,FN,113792
lu₂-{d}nin-šubur,šabra[administrator],113792
lu₂-uru₁₁{ki},kaguruk[supervisor],113794
lugal-iti-da,dubsar[scribe],113794
ki-{d}suen,X,113795
ur-{d}ba-ba₆,muhaldim[cook],113795
a-ab-ba-a,ensik[ruler],113795
šu-{d}šul-gi,sukkal[secretary],113795
geme₂-bara₂-si-ga,lu[person],113795
dingir-dan,sukkal[secretary],113795
lugal-a₂-zi-da,šabra[administrator],113813
la-ni,en[priest],113813
ur-{d}ba-ba₆,ensik[ruler],113813
{d}nanna-ma-ba,dubsar[scribe],113813
{d}šu-{d}suen-ha-ma-ti,šuʾi[barber],113818
lugal-me-lam₂,PN,113818
ur-mes,ensik[ruler],113843
{d}nanna-ma-ba,dubsar[scribe],113843
NE-NE,ensik[ruler],113846
en-um-i₃-li₂,lu[person],113853
{d}nanna-ma-ba,dubsar[scribe],113862
en-nam-i₃-li₂,dubsar[scribe],113867
me-{d}ištaran,dumumunus[daughter],113886
šu-eš₁₈?-dar?,dumu[child],113889
a-ad-da,uddatuš[jester],113889
a₂-bi₂-lum,MAR.TU[westerner],113893
ab-ba-sa₆-ga,PN,113893
ur-{d}ba-ba₆-ke₄,ŋar[place],113896
i-ši-we-er,ensik[ruler],113898
la-si₂-ma-nu-um,MAR.TU[westerner],113898
sa₃-si₂,munus[woman],113898
ša-at-da-ti,munus[woman],113898
lugal-a₂-zi-da,šabra[administrator],113898
nu-ur₂-{d}suen,dubsar[scribe],113898
giri₃-ša-ma,kuš[official],113899
šu-{d}dumu-zi,guzala[official],113899
šu-{d}ma-mi-tum,idu[doorkeeper],113899
na-sa₆,kurušda[fattener],113904
lugal-he₂-gal₂,sipad[shepherd],113904
ur-ku₃-nun-na,dubsar[scribe],113904
{d}en-ki,ŋeškiŋti[workshop],113904
PI-tum-bi,n,113904
ur-{d}šul-pa-e₃,kurušda[fattener],113904
{d}be-la-at-šu?-gu-nir,u[and],113904
ur-ge₆-par₄-ra,dubsar[scribe],113904
lu₂-{d}nanna,šabra[administrator],113904
lu₂-dingir-ra,dumu[child],113904
lugal-ma₂-gur₈-re,šabra[administrator],113908
šu-{d}eš₁₈-dar,u[and],113914
ur-{d}ba-ba₆-ka,ŋal[be],113923
lu₂-giri₁₇-zal,dumu[child],113933
{d}šul-gi-iri-mu,ragaba[rider],113944
[a-mur]-dingir,lu[person],113944
li-[ba-nu-uk]-ša-ba-aš,ensik[ruler],113944
gu-ra-a,lu[person],113944
e₂-um,lu[person],113944
hu-zi-ri,sukkal[secretary],113944
{d}šul-gi-a-a-mu-<ta>,PN,113944
ur-am₃-ma,dumu[child],113951
a-tu-ra,sug[replace],113951
ur-{d}li₉-si₄,ensik[ruler],113951
{d}nanna-ma-ba,dubsar[scribe],114046
lugal-a₂-zi-da,šabra[administrator],114048
ur-nigar,lu[person],114048
ur-mes,ensik[ruler],114048
{d}nanna-ma-ba,dubsar[scribe],114048
{d}nanna-ma-ba,dubsar[scribe],114049
wa-at-ra-at,ugula[overseer],114057
{d}nanna-ma-ba,dubsar[scribe],114062
in-ta-e₃-a,PN,114067
ur-[mes],ensik[ruler],114068
šar-ru-um-i₃-li₂,dikud[judge],114068
ur-nigar{gar},nubanda[overseer],114068
gu₃-de₂-a,ensik[ruler],114068
lu₂-bala-sa₆-ga,ensik[ruler],114068
{d}en-[lil₂-la₂],dim[create],114136
ur-sa₆-ga,sukkal[secretary],114214
lugal-ezem,nagada[herdsman],114316
šeš-da-da,FN,114317
šeš-da-da,FN,114319
eš₁₈-dar-il-šu,FN,114321
ur-{d}suen,dumu[child],114322
šeš-da-da,FN,114322
šeš-da-da,FN,114325
ur-{d}suen,FN,114325
ur-nigar{gar},kaguruk[supervisor],114325
ur-{d}lamma,ensik[ruler],114326
na-sa₆,PN,114328
{d}en-lil₂-la₂,du[build],114330
{d}šul-gi-ad-lal₃,šagia[cup-bearer],114331
{d}šul-gi-iri-mu,ragaba[rider],114331
a-mur-dingir,lu[person],114331
li-ba-nu-uk-ša-ba-aš,ensik[ruler],114331
gu-ra-a,lu[person],114331
{d}da-gan-a-bu,lu[person],114331
ia₃-ši-li-im?,ensik[ruler],114331
i-ba-ti,lu[person],114331
bu₃-ša-am,sukkal[secretary],114331
{d}šul-gi-a-a-mu,PN,114331
ha-ba-lu₅-ge₂,ensik[ruler],114332
[maš]-tur,šagia[cup-bearer],114333
li-ba-nu-ug-[ša]-ba-aš,ensik[ruler],114333
bu-ša-am,lu[person],114333
na-ap-la-num₂,MAR.TU[westerner],114333
ur-{d}šar-ru-gin₇,sukkal[secretary],114333
[na-lu₅],PN,114333
bur-ma-ma,sukkal[secretary],114336
kal-la,sukkal[secretary],114336
šu-{d}šul-gi,FN,114336
hu-ba-nu,PN,114336
ha-ni,sukkal[secretary],114336
šu-ma-ma,PN,114336
bi₂-na-tum,dumu[child],114338
lugal-a₂-zi-da,šabra[administrator],114338
giri₃-ni-i₃-sa₆,nubanda[overseer],114338
ur-nigar{gar},nubanda[overseer],114338
al-la-mu,nubanda[overseer],114338
{d}nanna-ma-ba,dubsar[scribe],114338
nu-ur₂-ra-a,šagia[cup-bearer],114340
nu-ur₂-{d}iškur,dubsar[scribe],114340
nu-ur₂-{d}iškur,dubsar[scribe],114341
inim-{d}nanna,FN,114342
in-ta-e₃-a,PN,114342
nu-ur₂-{d}suen,dubsar[scribe],114342
ta?-gu₄?,šagia[cup-bearer],114343
šu-ba-bi,PN,114343
ip-hur,šarrabdu[administrator],114346
{d}nanna-ma-ba,dubsar[scribe],114347
uri₅{ki}-ki-[du₁₀],muhaldim[cook],114348
nu-ur₂-{d}suen,dubsar[scribe],114348
in-ta-e₃-a,PN,114349
{d}nanna-ma-ba,dubsar[scribe],114349
nu-ur₂-{d}suen,dubsar[scribe],114350
na-lu₅,PN,114353
ur-mes,šabra[administrator],114355
AN,AN,114357
ar-ši-ah,ensik[ruler],115396
ni#?-ba?-{d}lamma,PN,115398
la-ba,u,115398
šeš#-da#-da,FN,115406
lu₂-{d}inanna,šukud[fisherman],115406
a-lal₃-la-lum,X,115407
u₂-u₂-mu,kuš[official],115408
šeš-zi-mu,šabra[administrator],115420
lu₂-dingir-ra,dumu[child],115421
ar-ši-ah,ensik[ruler],115422
ur-{d}lamma,ensik[ruler],115423
in-da-a,šabra[administrator],115429
šu-e₂-a,kuš[official],115433
ur-{d}ba-ba₆,šabra[administrator],115441
gur₈-gur₈-me-gal₂,niga[fattened],115461
ša₃-gu₄,GN,115468
[la-na],kurušda[fattener],115483
{d}nanna-ma-ba,dubsar[scribe],115485
la-na,kurušda[fattener],115486
ur-{d}lamma,ensik[ruler],115489
i-bi₂-{d}suen,unud[cowherd],115492
dingir-ba-ni,sipad[shepherd],115493
na-sa₆,PN,115493
na-sa₆,PN,115498
na-sa₆,PN,115503
šeš-da-da,FN,115505
tu-li-id-{d}utu-ši,erešdiŋir[priestess],115506
ur-tilla₅,FN,115507
ab-ba-sa₆-ga,PN,115507
ab-ba-sa₆-ga,PN,115509
ab-ba-sa₆-ga,PN,115511
na-sa₆,PN,115512
a-ri-za-nu-um,MAR.TU[westerner],115513
ab-ba-sa₆-ga,PN,115513
ab-ba-sa₆-ga,PN,115514
ab-ba-sa₆-ga,PN,115515
nu#-ur₂-{d}iškur,ragaba[rider],115516
ab-ba-sa₆-ga,PN,115519
aq-ba-ni,lu[person],115520
a-hu-wa-qar,sukkal[secretary],115520
ur-{d}en-lil₂-la₂,šeš[brother],115520
ur-sa₆-ga,dikud[judge],115520
ab-ba-sa₆-ga,PN,115520
ab-ba-sa₆-ga,PN,115521
maš-tur,šagia[cup-bearer],115522
dingir-ba-ni,sipad[shepherd],115523
ab-ba-sa₆-ga,PN,115523
{d}ku-ku,e[house],115524
la-gi-ip,šagia[cup-bearer],115524
la-na,kurušda[fattener],115525
ur-{d}en-lil₂-la₂,lu[person],115526
a-hu-ni,PN,115526
na-ap-la-num₂,MAR.TU[westerner],115526
na-ap-la-num₂,MAR.TU[westerner],115526
er₃#-re-šum#,šarrabdu[administrator],115527
sa₃-si₂,PN,115528
lu₂-{d}nin-gir₂-su,kurušda[fattener],115528
{d}nanna-ma-ba,dubsar[scribe],115529
ma-šum,dubsar[scribe],115530
uš-mu,dubsar[scribe],115530
u₁₈-ba-a,ensik[ruler],115531
ur-kun,sipad[shepherd],115531
šeš-da-da,FN,115532
ur-nigar{gar},kaguruk[supervisor],115532
ur-nigar{gar},kaguruk[supervisor],115533
ur-{d}ig-alim,dumu[child],115534
ur-{d}ba-ba₆,unud[cowherd],115537
lugal-a₂-zi-da,igi[face],115540
{d}]nanna-ma-ba,dubsar[scribe],115581
{d}nanna-ma-ba,dubsar[scribe],115585
da-[...],ensik[ruler],115586
nu-ur₂-{d}suen,dubsar[scribe],115586
lu₂-{d}ba-ba₆,za[bead],115591
{d}šul-gi-dan,u,115591
ur-{d}en-lil₂-la₂,sipad[shepherd],115591
na-silim,FN,115591
a-da-lal₃#?,PN,115591
AN#?,AN,115591
ur-{d}šul-pa-e₃#,PN,115591
lugal-a₂-zi-da,ŋiri[foot],115591
gu-za-ni,AN,115591
a-a-kal-la,šagia[cup-bearer],115594
ur-{d}šul-gi-ra,šarrabdu[administrator],115594
nu-ur₂-{d}suen,šatam[official],115594
ra-ši,lu[person],115596
nu-ur₂-{d}suen,šatam[official],115597
a]-hu-we-er-ta!,PN,115598
ur-šu!,muhaldim[cook],115599
ur-{d}ištaran,nubanda[overseer],115604
ur-me-me,dumu[child],115604
lu₂-du₁₀-ga,kuš[official],115604
šeš-da-da,FN,115604
lu₂-{d}suen,nubanda[overseer],115604
ki-{d}suen,eʾud[week],115605
ki-a-x,egal[palace],115605
an-na-hi-li,šarrabdu[administrator],115608
[{d}]nanna-igi-du,šagia[cup-bearer],115609
ta₂-din-ki-za,nar[musician],115609
ni-im-zi,lu[person],115609
in-ta-e₃-a,PN,115611
a₂-bi₂-li₂,kurušda[fattener],115612
šu-eš₁₈?-dar?,dubsar[scribe],115626
lu₂-sukkal-an-ka,malah[sailor],115736
ŠIM,du[go],115737
ŠIM,sag[rare],115737
ur-mes,dumu[child],115749
ur-{d}šul-pa-e₃,malah[sailor],115749
{d}šul-gi-a-a-mu,PN,115844
ama-zi-mu,šabra[administrator],115859
be₆-bu-ru,galamah[singer],115887
šeš-da-da,FN,115887
šeš-da-da,FN,115888
na-sa₆,PN,115888
a-mu-a,nubanda[overseer],115902
ur-mes,ensik[ruler],115902
ur-{d}nin-kur-ra,ensik[ruler],115902
la-na,kurušda[fattener],115904
la-na,kurušda[fattener],115905
lu₂-{d}nin-gir₂-su,kurušda[fattener],115906
šeš-da-da,FN,115908
[{d}šul]-gi-ra,e[house],115908
šu-{d}en-lil₂,dumu[child],115909
šeš-da-da,FN,115909
lu₂-{d}nanna,u,115910
ur-mes,agaʾus[soldier],115910
lugal-zi-mu,sipad[shepherd],115910
lugal-ma₂-gur₈-re,sukkal[secretary],115910
na-sa₆,PN,115910
lu₂-giri₁₇-zal,nagada[herdsman],115911
ur]-nigar{gar},kuš[official],115911
lugal-ezem,PN,115912
e₃-[x,u,115912
ur-{d}šara₂,šagia[cup-bearer],115914
ur-{d}šara₂,lu[person],115914
a-na-ti,sukkal[secretary],115914
ki-{d}suen,u,115914
a-na-ti,sukkal[secretary],115914
uš-mu,dubsar[scribe],115914
la-gi-ip,u,115915
a-hu-a-ti,azu[doctor],115916
i-la-bu-ga-du,ragaba[rider],115916
nu-ur₂-{d}iškur,ragaba[rider],115916
ur-{d}utu,muhaldim[cook],115935
hal-hal-la,n,115936
lu₂-u₁₈-um,niga[fattened],115938
lu₂-u₁₈-um,niga[fattened],115938
lu₂-{d}nin-šubur,unud[cowherd],115939
i-ku-mi-šar,kuš[official],115939
lu₂-{d}nin-[gir₂-su],kurušda[fattener],115939
lu₂-{d}nin-sun₂,unud[cowherd],115974
in-za-mu,unud[cowherd],115974
lu₂-{d}šara₂,unud[cowherd],115974
na-silim,šabra[administrator],115977
{d}nin-ti₂-ug₅-ga,X,115992
ip-qu₂-ša,šarrabdu[administrator],115992
ru-uš-dam,dumu[child],116153
ba-ak-ti,X,116153
ga-ra-du,dumu[child],116153
na-he₂-zi,dumu[child],116153
nu-ur₂-i₃-li₂,lu[person],116153
dingir-dan,nubanda[overseer],116153
šeš-kal-la,udul[herdsman],116154
e-er-{d}iškur,šagia[cup-bearer],116154
zu#-bu-uš,lu[person],116157
ur-{d}ha-ia₃,sukkal[secretary],116157
na-ap-la-nu-um,MAR.TU[westerner],116157
ad-da-sa₆-ga,agaʾus[soldier],116157
li-ba-an-aš-gu-bi,lu[person],116157
li-ba-nu-uk-ša-ba-aš,ensik[ruler],116157
šu-{d}šul-gi,sukkal[secretary],116157
me-{d}ištaran,ud[sun],116157
e₃-lu-num₂,ak[do],116157
i-bi₂-{d}suen,nubanda[overseer],116158
ur-{d}ba-ba₆,muhaldim[cook],116159
li-ba-an-aš-gu-bi,lu[person],116159
li-ba-nu-uk-ša-ba-aš,ensik[ruler],116159
lu₂-{d}da-mu,sukkal[secretary],116159
i₃-li₂-{d}da-gan,lu[person],116159
na-bi₂-{d}suen,sukkal[secretary],116159
šu-{d}iš-ha-ra,lu[person],116159
ur-mes,ensik[ruler],116160
šu-{d}ištaran,nubanda[overseer],116161
nu-ur₂-{d}suen,dubsar[scribe],116161
it-ma-nu-um,MAR.TU[westerner],116162
{d}en-lil₂-la₂,kurušda[fattener],116162
da-da-ni,dubsar[scribe],116165
aq-ba-ni,lu[person],116165
nu-ur₂-su₂,nubanda[overseer],116165
suhuš-ki-in,nubanda[overseer],116165
ir-du-a,nubanda[overseer],116165
a-da-na-ah,sipad[shepherd],116165
{d}šara₂-kam,ensik[ruler],116166
ša₃-ta-ku₃-zu,ragaba[rider],116167
li-ba-na-aš-gu-bi,lu[person],116167
li-ba-nu-uk-ša-ba-aš,ensik[ruler],116167
{d}en-lil₂-al-šu,dumu[child],116168
hu-la-al,dubsar[scribe],116168
nu-ur₂-i₃-li₂,lu[person],116169
na-ap-la-nu-um,MAR.TU[westerner],116173
ra-ši,lu[person],116173
lugal-inim-gi-na,sukkal[secretary],116173
šul-ga₂-a-ad,lu[person],116174
la-la-mu,sukkal[secretary],116174
[x]-KA,kurušda[fattener],116189
la-u₃-ma-nu-um,MAR.TU[westerner],116192
ra-ba-il,MAR.TU[westerner],116192
ARAD₂-mu,MAR.TU[westerner],116192
[la-a-a,ud[sun],116192
na-ra-am-{d}iškur,nubanda[overseer],116193
[...]-i₃-li₂,nubanda[overseer],116193
i-za-nu-um,lu[person],116194
ra-ši,lu[person],116195
a-ri-du-bu-uk,lu[person],116195
{d}nanna-ki-ag₂,šabra[administrator],116195
[lugal-inim-gi-na,sukkal[secretary],116195
maš-tur,šagia[cup-bearer],116195
wa-ta₂-ru-um,FN,116195
maš-tur,šagia[cup-bearer],116195
[maš-tur,šagia[cup-bearer],116195
lu₂-{d}nanna,šagia[cup-bearer],116195
[maš-tur,šagia[cup-bearer],116195
tah-ša-tal,ragaba[rider],116195
dingir-DI?-ma-at,šagia[cup-bearer],116195
wa-ta₂-ru-um,FN,116195
ab-ba-sa₆-ga,PN,116195
en-mah-gal-an-na,en[priest],116195
ur-{d}nanše,šeš[brother],116196
ba-x,u,116196
igi-kar₂,erešdiŋir[priestess],116197
nig₂-mu-mu-kal-le,ragaba[rider],116197
ur-{d}šul-pa-e₃#,AN,116197
dingir-ba-ni,sipad[shepherd],116197
inim-{d}nanna,u,116197
ur-ku₃-nun-na,PN,116197
ša₃-kal,zabar[bronze],116201
lu₂-bala-sa₆-ga,unud[cowherd],116204
lu₂#-bi-mu,unud[cowherd],116204
{d}en-lil₂-la₂,dim[create],116204
ar-ši-ah,ensik[ruler],116206
ma-šum,ragaba[rider],116207
ARAD₂-mu,ensik[ruler],116208
ka₅-a-mu,kurušda[fattener],116208
lu₂-u₁₈-um,u[grass],116211
i₃-li₂-iš-ba-ba,MAR.TU[westerner],116212
li-im-ni-li-ik-hi-li-ik,MAR.TU[westerner],116212
šar-ru-i₃-li₂,šabra[administrator],116212
u₂-u₂-mu,sukkal[secretary],116214
šeš-zi-mu,šabra[administrator],116216
ti-ze₂-ma-ma,dumumunus[daughter],116218
še-le-bu-um,nubanda[overseer],116219
lu₂-{d}nanna,šakkanak[general],116220
na-ap-la-num₂,MAR.TU[westerner],116220
šu-eš₁₈-dar,uddatuš[jester],116222
en-um-i₃-li₂,nagada[herdsman],116223
nu-ur₂-{d}da-gan,ensik[ruler],116224
u-bar-um,nubanda[overseer],116225
šu-{d}en-lil₂-la₂,u,116226
i-din-{d}suen,lu[person],116226
{d}en-ki,dim[create],116226
dingir-dan,sukkal[secretary],116228
ab-ba-sa₆-ga,PN,116228
MUŠ₃,du[go],116230
en-ur₂-ku₃-ge,idu[doorkeeper],116230
na-ab-[la-num₂],MAR.TU[westerner],116230
ša-at-bi,X,116230
ab-ba-sa₆-ga-<ta>,PN,116230
{d}amar-{d}suen,lugal[king],116230
{d}nin-gir₂-su-ka-i₃-sa₆,kurušda[fattener],116239
nu-ur₂-{d}suen,dubsar[scribe],116241
nu-ur₂-{d}suen,dubsar[scribe],116817
nu-ur₂-{d}suen,dubsar[scribe],116818
lu₂-u₁₈-um,niga[fattened],116848
hu-la-al,dubsar[scribe],116861
šu-{d}iškur,kuš[official],116861
nu-ur₂-{d}suen],šarrabdu[administrator],116862
kas₃-pu-[ša],šagia[cup-bearer],116869
a-hu-ni,šagia[cup-bearer],116869
{d}šul-gi-i₃-li₂,PN,116869
{d}suen-a-bu-šu,šagia[cup-bearer],116870
{d}nanna-kam,sukkal[secretary],116870
a₂-ge₆-ba-a,ud[sun],116870
a-ba-{d}en-lil₂-[gin₇,mu.DU[delivery],116871
a-ba-{d}en-lil₂-[gin₇,PN,116871
nu-ur₂-{d}suen,dubsar[scribe],116872
nu-ur₂-{d}suen,dubsar[scribe],116873
ur-{d}en-lil₂-la₂,dubsar[scribe],116877
nu-ur₂-{d}iškur,dubsar[scribe],116878
na-lu₅,PN,116881
{d}nanna-igi-du,šagia[cup-bearer],116882
tah-ša-tal,PN,116882
ur-nigar{gar},santanak[gardener],116883
na-sa₆,PN,116883
šeš-da-da,FN,116884
iš-me-dingir,MAR.TU[westerner],116884
