id,source,target,p_index,year,type,source's role,target's role
3022,334,1597,104066,{Shulgi.47.05.00 (us2 year)},Undirected,,{'intermediary'}
3023,203,1111,320568,{Shulgi.47.05.09 (us2 year)},Undirected,"{'recipient', 'source'}",{'source'}
3024,1111,1111,103751,{Shulgi.47.08.04 (us2 year)},Undirected,{'source'},{'source'}
3025,203,2108,414454,{Amar-Suen.--.--.--},Undirected,{'source'},{'recipient'}
3026,203,2286,332372,{Amar-Suen.--.--.--},Undirected,"{'recipient', 'source'}",
3027,203,811,104139,{Amar-Suen.--.--.24},Undirected,{'source'},"{'recipient', 'source'}"
3028,1505,1505,135171,{Amar-Suen.--.04.18},Undirected,,
3029,203,1472,117276,{Amar-Suen.--.04.30},Undirected,{'source'},
3030,203,1328,122540,{Shulgi.48.06.00},Undirected,"{'recipient', 'source'}",{'source'}
3031,203,1013,134029,{Amar-Suen.--.07.27},Undirected,{'source'},{'recipient'}
3032,203,560,103173,{Shulgi.48.12.01},Undirected,{'source'},
3033,203,1631,103173,{Shulgi.48.12.01},Undirected,{'source'},{'representative'}
3034,560,1631,103173,{Shulgi.48.12.01},Undirected,,{'representative'}
3035,203,1631,330662,{Amar-Suen.01.01.00},Undirected,{'source'},{'recipient'}
3036,203,1311,103309,{Amar-Suen.01.01.02},Undirected,{'source'},{'recipient'}
3037,203,318,201105,{Amar-Suen.01.01.11},Undirected,{'source'},{'representative'}
3038,203,1908,201105,{Amar-Suen.01.01.11},Undirected,{'source'},
3039,318,1908,201105,{Amar-Suen.01.01.11},Undirected,{'representative'},
3040,203,2092,103889,{Amar-Suen.01.01.25},Undirected,{'source'},{'recipient'}
3041,203,983,108685,{Amar-Suen.01.08.00},Undirected,{'source'},{'recipient'}
3042,203,1321,108685,{Amar-Suen.01.08.00},Undirected,{'source'},{'source'}
3043,983,1321,108685,{Amar-Suen.01.08.00},Undirected,{'recipient'},{'source'}
3044,203,1338,134745,{Amar-Suen.01.08.00},Undirected,{'source'},{'recipient'}
3045,203,1540,134745,{Amar-Suen.01.08.00},Undirected,{'source'},{'source'}
3046,1338,1540,134745,{Amar-Suen.01.08.00},Undirected,{'recipient'},{'source'}
3047,203,505,320669,{Amar-Suen.01.08.01},Undirected,{'source'},{'recipient'}
3048,203,1100,105835,{Amar-Suen.01.08.23},Undirected,{'source'},{'recipient'}
3049,203,1311,103663,{Amar-Suen.01.08.28},Undirected,{'source'},{'recipient'}
3050,203,1100,115417,{Amar-Suen.01.09.02},Undirected,{'source'},{'recipient'}
3051,203,505,134819,{Amar-Suen.01.09.08},Undirected,{'source'},{'recipient'}
3052,203,1100,390770,{Amar-Suen.01.09.08},Undirected,{'source'},{'recipient'}
3053,203,2270,123845,{Amar-Suen.01.09.17},Undirected,{'source'},{'recipient'}
3054,203,1100,115414,{Amar-Suen.01.09.19},Undirected,{'source'},{'recipient'}
3055,203,1100,143873,{Amar-Suen.01.09.21},Undirected,{'source'},{'recipient'}
3056,203,1100,330663,{Amar-Suen.01.09.21},Undirected,{'source'},{'recipient'}
3057,203,1100,104714,{Amar-Suen.01.09.22},Undirected,{'source'},{'recipient'}
3058,203,1934,104714,{Amar-Suen.01.09.22},Undirected,{'source'},{'intermediary'}
3059,1100,1934,104714,{Amar-Suen.01.09.22},Undirected,{'recipient'},{'intermediary'}
3060,203,1100,115415,{Amar-Suen.01.09.24},Undirected,,{'recipient'}
3061,203,1631,210138,{Amar-Suen.01.09.24},Undirected,{'source'},{'representative'}
3062,203,1877,210138,{Amar-Suen.01.09.24},Undirected,{'source'},
3063,1631,1877,210138,{Amar-Suen.01.09.24},Undirected,{'representative'},
3064,203,1311,407123,{Amar-Suen.01.09.25},Undirected,{'source'},{'recipient'}
3065,203,505,128132,"{Amar-Suen.01.09.26, Amar-Suen.01.09.27}",Undirected,{'source'},
3066,203,1100,128132,"{Amar-Suen.01.09.26, Amar-Suen.01.09.27}",Undirected,{'source'},{'recipient'}
3067,505,1100,128132,"{Amar-Suen.01.09.26, Amar-Suen.01.09.27}",Undirected,,{'recipient'}
3068,203,1100,115416,{Amar-Suen.01.09.28},Undirected,{'source'},{'recipient'}
3069,203,1311,102860,{Amar-Suen.01.10.01},Undirected,{'source'},{'recipient'}
3070,203,523,103628,{Amar-Suen.01.10.04},Undirected,{'source'},{'representative'}
3071,203,1100,103628,{Amar-Suen.01.10.04},Undirected,{'source'},{'recipient'}
3072,523,1100,103628,{Amar-Suen.01.10.04},Undirected,{'representative'},{'recipient'}
3073,203,1311,120689,{Amar-Suen.01.10.09},Undirected,{'source'},{'recipient'}
3074,203,1320,120689,{Amar-Suen.01.10.09},Undirected,{'source'},
3075,1311,1320,120689,{Amar-Suen.01.10.09},Undirected,{'recipient'},
3076,203,1788,407074,{Amar-Suen.01.10.09},Undirected,{'source'},{'recipient'}
3077,203,1311,105837,{Amar-Suen.01.10.10},Undirected,{'source'},{'recipient'}
3078,203,1311,126363,{Amar-Suen.01.10.13},Undirected,{'source'},{'recipient'}
3079,203,2108,126363,{Amar-Suen.01.10.13},Undirected,{'source'},{'recipient'}
3080,1311,2108,126363,{Amar-Suen.01.10.13},Undirected,{'recipient'},{'recipient'}
3081,203,1100,128133,{Amar-Suen.01.10.15},Undirected,{'source'},{'recipient'}
3082,203,1311,105839,{Amar-Suen.01.10.17},Undirected,{'source'},{'recipient'}
3083,203,1573,115418,{Amar-Suen.01.10.18},Undirected,{'source'},{'recipient'}
3084,203,2157,105836,{Amar-Suen.01.10.24},Undirected,{'source'},{'recipient'}
3085,203,1100,210414,{Amar-Suen.01.10.26},Undirected,{'source'},{'recipient'}
3086,203,1311,330664,{Amar-Suen.01.10.27},Undirected,{'source'},{'recipient'}
3087,203,1311,103311,{Amar-Suen.01.10.29},Undirected,{'source'},{'recipient'}
3088,203,1311,102871,{Amar-Suen.01.10.30},Undirected,{'source'},{'recipient'}
3089,203,1311,105143,{Amar-Suen.01.11.01},Undirected,{'source'},{'recipient'}
3090,203,2013,210398,{Amar-Suen.01.11.01},Undirected,{'source'},{'representative'}
3091,203,1100,126513,{Amar-Suen.01.11.02},Undirected,{'source'},{'recipient'}
3092,203,1669,126513,{Amar-Suen.01.11.02},Undirected,{'source'},{'source'}
3093,1100,1669,126513,{Amar-Suen.01.11.02},Undirected,{'recipient'},{'source'}
3094,203,1311,320942,{Amar-Suen.01.11.04},Undirected,{'source'},{'recipient'}
3095,203,2108,320942,{Amar-Suen.01.11.04},Undirected,{'source'},{'recipient'}
3096,1311,2108,320942,{Amar-Suen.01.11.04},Undirected,{'recipient'},{'recipient'}
3097,203,1100,406904,{Amar-Suen.01.11.07},Undirected,{'source'},{'recipient'}
3098,203,2092,105144,{Amar-Suen.01.11.08},Undirected,{'source'},{'recipient'}
3099,203,808,126204,{Amar-Suen.01.11.08},Undirected,{'source'},{'recipient'}
3100,203,1100,126204,{Amar-Suen.01.11.08},Undirected,{'source'},{'recipient'}
3101,808,1100,126204,{Amar-Suen.01.11.08},Undirected,{'recipient'},{'recipient'}
3102,203,1100,102903,{Amar-Suen.01.11.09},Undirected,{'source'},{'recipient'}
3103,203,2092,103629,{Amar-Suen.01.11.09},Undirected,{'source'},{'recipient'}
3104,203,808,103886,{Amar-Suen.01.11.10},Undirected,{'source'},{'recipient'}
3105,203,1311,103886,{Amar-Suen.01.11.10},Undirected,{'source'},{'recipient'}
3106,808,1311,103886,{Amar-Suen.01.11.10},Undirected,{'recipient'},{'recipient'}
3107,203,2092,407133,{Amar-Suen.01.11.10},Undirected,{'source'},{'recipient'}
3108,203,2092,145808,{Amar-Suen.01.11.11},Undirected,{'source'},{'recipient'}
3109,203,1100,124512,{Amar-Suen.01.11.16},Undirected,{'source'},{'recipient'}
3110,203,1100,109332,{Amar-Suen.01.11.20},Undirected,{'source'},{'recipient'}
3111,203,1100,303487,{Amar-Suen.01.11.21},Undirected,{'source'},{'recipient'}
3112,203,1573,303487,{Amar-Suen.01.11.21},Undirected,{'source'},{'recipient'}
3113,1100,1573,303487,{Amar-Suen.01.11.21},Undirected,{'recipient'},{'recipient'}
3114,203,1311,103624,{Amar-Suen.01.11.22},Undirected,{'source'},{'recipient'}
3115,203,1100,303611,{Amar-Suen.01.11.26},Undirected,{'source'},{'recipient'}
3116,203,1493,303611,{Amar-Suen.01.11.26},Undirected,{'source'},{'recipient'}
3117,1100,1493,303611,{Amar-Suen.01.11.26},Undirected,{'recipient'},{'recipient'}
3118,203,1945,124649,{Amar-Suen.01.12.00},Undirected,{'source'},{'recipient'}
3119,203,1100,136237,{Amar-Suen.01.12.00},Undirected,{'source'},{'recipient'}
3120,203,2092,107759,{Amar-Suen.01.12.02},Undirected,{'source'},{'recipient'}
3121,203,2092,111786,{Amar-Suen.01.12.04},Undirected,{'source'},{'recipient'}
3122,203,2092,132012,{Amar-Suen.01.12.04},Undirected,{'source'},{'recipient'}
3123,203,1100,109575,{Amar-Suen.01.12.05},Undirected,{'source'},{'recipient'}
3124,203,360,124949,{Amar-Suen.01.12.05},Undirected,{'source'},{'recipient'}
3125,203,1311,124949,{Amar-Suen.01.12.05},Undirected,{'source'},{'recipient'}
3126,360,1311,124949,{Amar-Suen.01.12.05},Undirected,{'recipient'},{'recipient'}
3127,203,2092,103422,{Amar-Suen.01.12.09},Undirected,{'source'},{'recipient'}
3128,203,2092,109576,{Amar-Suen.01.12.16},Undirected,{'source'},{'recipient'}
3129,203,2092,109577,{Amar-Suen.01.12.17},Undirected,{'source'},{'recipient'}
3130,203,1100,126433,{Amar-Suen.01.12.17},Undirected,{'source'},{'recipient'}
3131,203,2108,126433,{Amar-Suen.01.12.17},Undirected,{'source'},{'recipient'}
3132,1100,2108,126433,{Amar-Suen.01.12.17},Undirected,{'recipient'},{'recipient'}
3133,203,1100,128135,{Amar-Suen.01.12.17},Undirected,{'source'},
3134,203,2092,407296,{Amar-Suen.01.12.17},Undirected,{'source'},{'recipient'}
3135,203,2108,407296,{Amar-Suen.01.12.17},Undirected,{'source'},{'recipient'}
3136,2092,2108,407296,{Amar-Suen.01.12.17},Undirected,{'recipient'},{'recipient'}
3137,203,1100,131071,{Amar-Suen.01.12.20},Undirected,{'source'},{'recipient'}
3138,203,1311,143882,{Amar-Suen.01.12.20},Undirected,{'source'},{'recipient'}
3139,203,1311,103884,{Amar-Suen.01.12.22},Undirected,{'source'},{'recipient'}
3140,203,1311,103884,{Amar-Suen.01.12.22},Undirected,{'source'},{'recipient'}
3141,1311,1311,103884,{Amar-Suen.01.12.22},Undirected,{'recipient'},{'recipient'}
3142,203,1100,109578,{Amar-Suen.01.12.22},Undirected,{'source'},{'recipient'}
3143,203,915,134685,{Amar-Suen.01.12.23},Undirected,{'source'},
3144,203,2013,134685,{Amar-Suen.01.12.23},Undirected,{'source'},{'representative'}
3145,915,2013,134685,{Amar-Suen.01.12.23},Undirected,,{'representative'}
3146,203,360,103076,{Amar-Suen.02.01.00},Undirected,{'source'},{'recipient'}
3147,203,1945,106110,{Amar-Suen.02.01.10},Undirected,{'source'},{'recipient'}
3148,203,1788,123848,{Amar-Suen.02.01.11},Undirected,{'source'},{'recipient'}
3149,1945,1945,103488,{Amar-Suen.02.01.21},Undirected,{'source'},{'source'}
3150,203,1788,210395,{Amar-Suen.02.01.21},Undirected,{'source'},{'recipient'}
3151,203,1311,123849,{Amar-Suen.02.01.22},Undirected,{'source'},{'recipient'}
3152,203,1722,136292,{Amar-Suen.02.01.23},Undirected,{'source'},
3153,203,1573,218144,{Amar-Suen.02.01.24},Undirected,{'source'},{'recipient'}
3154,203,1573,106108,{Amar-Suen.02.01.25},Undirected,{'source'},{'recipient'}
3155,203,1496,108688,"{Amar-Suen.02.01.25, Amar-Suen.02.01.30}",Undirected,{'source'},
3156,203,1945,108688,"{Amar-Suen.02.01.25, Amar-Suen.02.01.30}",Undirected,{'source'},{'recipient'}
3157,1496,1945,108688,"{Amar-Suen.02.01.25, Amar-Suen.02.01.30}",Undirected,,{'recipient'}
3158,203,1311,128137,{Amar-Suen.02.01.25},Undirected,{'source'},{'recipient'}
3159,203,2092,136269,{Amar-Suen.02.01.28},Undirected,{'source'},{'recipient'}
3160,1311,1311,106106,{Amar-Suen.02.01.29},Undirected,{'source'},{'source'}
3161,1540,1540,103728,{Amar-Suen.02.02.04},Undirected,{'source'},{'source'}
3162,203,808,406865,{Amar-Suen.02.02.04},Undirected,{'source'},{'recipient'}
3163,203,1456,126256,{Amar-Suen.02.02.05},Undirected,{'source'},
3164,203,1631,126256,{Amar-Suen.02.02.05},Undirected,{'source'},{'representative'}
3165,1456,1631,126256,{Amar-Suen.02.02.05},Undirected,,{'representative'}
3166,203,1100,115424,{Amar-Suen.02.02.11},Undirected,{'source'},{'recipient'}
3167,203,2092,134860,{Amar-Suen.02.02.11},Undirected,{'source'},{'recipient'}
3168,203,203,126773,{Amar-Suen.02.02.15},Undirected,{'source'},{'source'}
3169,203,1100,131709,{Amar-Suen.02.02.21},Undirected,{'source'},{'recipient'}
3170,203,1311,407112,{Amar-Suen.02.02.22},Undirected,{'source'},{'recipient'}
3171,203,1311,105863,{Amar-Suen.02.02.23},Undirected,{'source'},{'recipient'}
3172,203,677,105853,{Amar-Suen.02.02.25},Undirected,{'source'},
3173,203,1631,105853,{Amar-Suen.02.02.25},Undirected,{'source'},{'representative'}
3174,677,1631,105853,{Amar-Suen.02.02.25},Undirected,,{'representative'}
3175,203,1754,109249,{Amar-Suen.02.03.00},Undirected,{'source'},{'representative'}
3176,203,2013,126017,{Amar-Suen.02.03.01},Undirected,{'source'},{'representative'}
3177,203,2092,109580,{Amar-Suen.02.03.04},Undirected,{'source'},
3178,203,1100,115425,{Amar-Suen.02.03.04},Undirected,{'source'},{'recipient'}
3179,203,1611,131712,{Amar-Suen.02.03.05},Undirected,{'source'},{'representative'}
3180,203,1747,131712,{Amar-Suen.02.03.05},Undirected,{'source'},
3181,1611,1747,131712,{Amar-Suen.02.03.05},Undirected,{'representative'},
3182,203,2092,103416,{Amar-Suen.02.03.06},Undirected,{'source'},{'recipient'}
3183,203,1100,115937,"{Amar-Suen.02.03.07, Amar-Suen.02.03.27}",Undirected,{'source'},{'recipient'}
3184,203,1311,115937,"{Amar-Suen.02.03.07, Amar-Suen.02.03.27}",Undirected,{'source'},{'source'}
3185,1100,1311,115937,"{Amar-Suen.02.03.07, Amar-Suen.02.03.27}",Undirected,{'recipient'},{'source'}
3186,203,360,125604,{Amar-Suen.02.03.07},Undirected,{'source'},{'recipient'}
3187,203,2092,131635,{Amar-Suen.02.03.08},Undirected,{'source'},{'recipient'}
3188,203,1041,124345,{Amar-Suen.02.03.09},Undirected,{'source'},{'representative'}
3189,203,1111,124345,{Amar-Suen.02.03.09},Undirected,{'source'},{'source'}
3190,1041,1111,124345,{Amar-Suen.02.03.09},Undirected,{'representative'},{'source'}
3191,203,2092,210480,{Amar-Suen.02.03.10},Undirected,{'source'},{'recipient'}
3192,203,2092,134862,{Amar-Suen.02.03.11},Undirected,{'source'},{'recipient'}
3193,203,1041,105855,{Amar-Suen.02.03.13},Undirected,{'source'},{'representative'}
3194,203,2092,210397,{Amar-Suen.02.03.15},Undirected,{'source'},{'recipient'}
3195,203,2246,210397,{Amar-Suen.02.03.15},Undirected,{'source'},{'recipient'}
3196,2092,2246,210397,{Amar-Suen.02.03.15},Undirected,{'recipient'},{'recipient'}
3197,203,808,126207,{Amar-Suen.02.03.17},Undirected,{'source'},{'recipient'}
3198,203,1041,126207,{Amar-Suen.02.03.17},Undirected,{'source'},{'representative'}
3199,808,1041,126207,{Amar-Suen.02.03.17},Undirected,{'recipient'},{'representative'}
3200,203,750,143896,{Amar-Suen.02.03.18},Undirected,{'source'},{'representative'}
3201,203,2092,103465,{Amar-Suen.02.03.19},Undirected,{'source'},{'recipient'}
3202,203,1100,136251,{Amar-Suen.02.03.19},Undirected,{'source'},{'recipient'}
3203,203,560,128808,{Amar-Suen.02.03.20},Undirected,{'source'},{'recipient'}
3204,203,1311,128808,{Amar-Suen.02.03.20},Undirected,{'source'},{'recipient'}
3205,560,1311,128808,{Amar-Suen.02.03.20},Undirected,{'recipient'},{'recipient'}
3206,203,1311,416523,{Amar-Suen.02.03.23},Undirected,{'source'},{'recipient'}
3207,203,2108,416523,{Amar-Suen.02.03.23},Undirected,{'source'},{'recipient'}
3208,1311,2108,416523,{Amar-Suen.02.03.23},Undirected,{'recipient'},{'recipient'}
3209,203,2092,103375,{Amar-Suen.02.03.27},Undirected,{'source'},{'recipient'}
3210,203,2212,108679,{Amar-Suen.02.03.27},Undirected,{'source'},{'recipient'}
3211,203,1111,126015,{Amar-Suen.02.04.00},Undirected,{'source'},{'recipient'}
3212,203,1819,126015,{Amar-Suen.02.04.00},Undirected,{'source'},
3213,1111,1819,126015,{Amar-Suen.02.04.00},Undirected,{'recipient'},
3214,203,2092,433578,{Amar-Suen.02.04.00},Undirected,{'source'},{'recipient'}
3215,203,1111,123194,{Amar-Suen.02.04.00},Undirected,,{'source'}
3216,203,1573,123194,{Amar-Suen.02.04.00},Undirected,,{'recipient'}
3217,1111,1573,123194,{Amar-Suen.02.04.00},Undirected,{'source'},{'recipient'}
3218,203,1111,122545,{Amar-Suen.02.04.01},Undirected,"{'recipient', 'source'}",{'source'}
3219,203,1573,122545,{Amar-Suen.02.04.01},Undirected,"{'recipient', 'source'}",{'recipient'}
3220,1111,1573,122545,{Amar-Suen.02.04.01},Undirected,{'source'},{'recipient'}
3221,203,1100,122592,{Amar-Suen.02.04.02},Undirected,{'source'},{'recipient'}
3222,203,1328,122592,{Amar-Suen.02.04.02},Undirected,{'source'},{'source'}
3223,1100,1328,122592,{Amar-Suen.02.04.02},Undirected,{'recipient'},{'source'}
3224,203,2092,128769,{Amar-Suen.02.04.02},Undirected,{'source'},{'recipient'}
3225,203,1311,102183,{Amar-Suen.02.04.04},Undirected,{'source'},{'recipient'}
3226,203,1311,131562,"{Amar-Suen.02.04.04, Amar-Suen.02.04.29}",Undirected,{'source'},{'recipient'}
3227,203,1100,103081,{Amar-Suen.02.04.09},Undirected,{'source'},{'recipient'}
3228,203,2246,103081,{Amar-Suen.02.04.09},Undirected,{'source'},{'recipient'}
3229,1100,2246,103081,{Amar-Suen.02.04.09},Undirected,{'recipient'},{'recipient'}
3230,203,1311,128809,{Amar-Suen.02.04.11},Undirected,{'source'},{'recipient'}
3231,203,1311,416540,{Amar-Suen.02.04.13},Undirected,{'source'},{'recipient'}
3232,203,2092,126460,{Amar-Suen.02.04.16},Undirected,{'source'},{'recipient'}
3233,203,1100,407069,{Amar-Suen.02.04.16},Undirected,{'source'},{'recipient'}
3234,203,2092,134863,{Amar-Suen.02.04.17},Undirected,{'source'},{'recipient'}
3235,203,1100,105845,{Amar-Suen.02.04.18},Undirected,{'source'},{'recipient'}
3236,203,439,130886,{Amar-Suen.02.04.20},Undirected,{'source'},
3237,203,1369,130886,{Amar-Suen.02.04.20},Undirected,{'source'},{'representative'}
3238,439,1369,130886,{Amar-Suen.02.04.20},Undirected,,{'representative'}
3239,203,808,103866,{Amar-Suen.02.04.21},Undirected,{'source'},{'recipient'}
3240,203,1311,103866,{Amar-Suen.02.04.21},Undirected,{'source'},{'recipient'}
3241,808,1311,103866,{Amar-Suen.02.04.21},Undirected,{'recipient'},{'recipient'}
3242,203,1100,103421,{Amar-Suen.02.04.24},Undirected,{'source'},{'recipient'}
3243,203,2092,111787,{Amar-Suen.02.04.26},Undirected,{'source'},{'recipient'}
3244,203,203,136299,{Amar-Suen.02.04.28},Undirected,,{'source'}
3245,203,1311,103020,{Amar-Suen.02.04.29},Undirected,{'source'},{'recipient'}
3246,203,1474,103020,{Amar-Suen.02.04.29},Undirected,{'source'},{'recipient'}
3247,1311,1474,103020,{Amar-Suen.02.04.29},Undirected,{'recipient'},{'recipient'}
3248,203,2212,126151,{Amar-Suen.02.05.00},Undirected,{'source'},{'recipient'}
3249,203,535,134687,{Amar-Suen.02.05.02},Undirected,{'source'},{'representative'}
3250,203,1100,123850,{Amar-Suen.02.05.03},Undirected,{'source'},{'recipient'}
3251,203,2212,123850,{Amar-Suen.02.05.03},Undirected,{'source'},{'recipient'}
3252,1100,2212,123850,{Amar-Suen.02.05.03},Undirected,{'recipient'},{'recipient'}
3253,203,2092,330666,{Amar-Suen.02.05.03},Undirected,{'source'},{'recipient'}
3254,203,1100,330665,{Amar-Suen.02.05.03},Undirected,{'source'},{'recipient'}
3255,203,1311,103484,{Amar-Suen.02.05.05},Undirected,{'source'},{'recipient'}
3256,203,1100,105846,{Amar-Suen.02.05.07},Undirected,{'source'},{'recipient'}
3257,203,2092,407139,{Amar-Suen.02.05.07},Undirected,{'source'},{'recipient'}
3258,203,1100,128139,{Amar-Suen.02.05.14},Undirected,{'source'},{'recipient'}
3259,203,808,407128,{Amar-Suen.02.05.18},Undirected,{'source'},{'recipient'}
3260,203,2092,407128,{Amar-Suen.02.05.18},Undirected,{'source'},{'recipient'}
3261,808,2092,407128,{Amar-Suen.02.05.18},Undirected,{'recipient'},{'recipient'}
3262,203,2092,109586,{Amar-Suen.02.05.22},Undirected,{'source'},{'recipient'}
3263,203,1311,218232,{Amar-Suen.02.05.22},Undirected,{'source'},{'recipient'}
3264,203,2092,218232,{Amar-Suen.02.05.22},Undirected,{'source'},{'recipient'}
3265,1311,2092,218232,{Amar-Suen.02.05.22},Undirected,{'recipient'},{'recipient'}
3266,203,2092,330667,{Amar-Suen.02.05.22},Undirected,{'source'},{'recipient'}
3267,203,2092,126231,{Amar-Suen.02.05.24},Undirected,{'source'},{'recipient'}
3268,203,1991,108698,{Amar-Suen.02.05.26},Undirected,{'source'},
3269,203,1311,123851,{Amar-Suen.02.05.26},Undirected,{'source'},{'recipient'}
3270,203,1100,407958,{Amar-Suen.02.05.30},Undirected,{'source'},{'recipient'}
3271,203,1311,407958,{Amar-Suen.02.05.30},Undirected,{'source'},{'recipient'}
3272,1100,1311,407958,{Amar-Suen.02.05.30},Undirected,{'recipient'},{'recipient'}
3273,203,808,390792,{Amar-Suen.02.06.--},Undirected,{'source'},{'recipient'}
3274,203,709,201112,{Amar-Suen.02.06.01},Undirected,{'source'},
3275,203,1100,303628,{Amar-Suen.02.06.01},Undirected,{'source'},{'recipient'}
3276,203,1100,103781,{Amar-Suen.02.06.03},Undirected,{'source'},{'recipient'}
3277,203,1311,103781,{Amar-Suen.02.06.03},Undirected,{'source'},{'recipient'}
3278,1100,1311,103781,{Amar-Suen.02.06.03},Undirected,{'recipient'},{'recipient'}
3279,203,1041,107767,{Amar-Suen.02.06.03},Undirected,{'source'},{'representative'}
3280,203,2092,123852,{Amar-Suen.02.06.03},Undirected,{'source'},{'recipient'}
3281,203,2212,143897,{Amar-Suen.02.06.05},Undirected,{'source'},{'recipient'}
