,BDTNS No,CDLI ID,Original date,Converted Date
9072,64010,P332382,SS05 - 07 - 16,80.07159999999999
9073,64011,P332383,SS06 - 07 - 00,81.07
9074,64012,P332384,SS07 - 06 - 01,82.0601
9075,64015,P332386,SS07 - 12 - 11,82.1211
9076,64016,P332418,SS08 - 06 - 06,83.06060000000001
9077,64017,P332387,SS08 - 07 - 28,83.07279999999999
9078,64018,P332388,SS08 - 11 - 04,83.1104
9079,64019,P332389,SS09 - 07 - 00,84.07
9080,64020,P332390,SS09 - 08 - 00,84.08
9081,64024,P332394,IS01 - 01 - 14,85.01140000000001
9082,64021,P332391,IS01 - 00 - 00,85.0
9083,64025,P332395,IS02 - 11 - 27,86.1127
9084,64026,P332396,IS03 - 11 - XX,87.11
9085,64027,P332397,0000 - 00 - 00,0.0
9086,64028,P332398,0000 - 00 - 00,0.0
9087,64029,P332399,0000 - 00 - 00,0.0
9088,64030,P332400,0000 - 00 - 00,0.0
9089,64031,P332401,0000 - 00 - 00,0.0
9090,64032,P332402,0000 - 00 - 00,0.0
9091,64035,P332405,XXXX - XX - XX,0.0
9092,71745,P332528,AS04 - 06 - 01,70.0601
9093,71749,P332532,SS09 - 10 - 00,84.1
9094,71754,P332537,SH43 - 08 - 00,61.08
9095,71755,P332538,AS07 - 08 - 04,73.0804
9097,192091,,SSXX - 00 - 00,0.0
9098,21660,P122537,SS02 - 04 - 00,77.04
9099,21661,P122538,AS08 - 09 - 19,74.09190000000001
9100,21663,P122540,SH48 - 06 - 00,66.06
9101,21664,P122541,AS05 - 10 - 06,71.1006
9102,21666,P122543,AS07 - 03 - 07,73.0307
9103,21668,P122545,AS02 - 04 - 01,68.04010000000001
9104,21672,P122549,IS02 - 08 - 26,86.0826
9105,21673,P122550,SS08 - 01 - 10,83.01100000000001
9106,21674,P122551,SH46 - 09 - 08,64.0908
9107,21675,P122552,AS01 - 03 - 04,67.0304
9108,21677,P122554,SH43 - 02 - 12,61.0212
9109,21678,P122555,AS03 - 11 - 15,69.11149999999999
9110,21684,P122561,SH43 - 09 - 23,61.0923
9111,21685,P122562,SH47 - 03 - 20,65.032
9112,21688,P122565,AS05 - 12 - 25,71.1225
9113,21689,P122566,SH46 - 11 - 01,64.1101
9114,21690,P122567,AS04 - 11 - 01,70.1101
9115,21691,P122568,AS01 - 07 - 28,67.07279999999999
9116,21692,P122569,AS06 - 08 - 09,72.0809
9117,21704,P122581,SH44 - 02 - 00,62.02
9118,21705,P122582,SH47 - 11 - 08,65.1108
9119,21706,P122583,SH43 - 05 - 15,61.0515
9120,21707,P122584,SH46 - 06 - 00,64.06
9121,21709,P122586,SS04 - 09 - 29,79.0929
9122,21711,P122588,SH48 - 09 - 00,66.09
9123,21715,P122592,AS02 - 04 - 02,68.04020000000001
9124,21716,P122593,SH46 - 05 - 27,64.0527
9125,21717,P122594,AS01 - 04 - 25,67.0425
9126,21718,P122595,AS01 - 08 - 05,67.0805
9127,21725,P122602,SS08 - 06 - 00,83.06
9128,21737,P122614,AS06 - 05 - 16,72.0516
9129,21738,P122615,SH43 - 02 - 22,61.022200000000005
9130,21739,P122616,XXXX - 05 - 00,0.05
9131,21742,P122619,SH44 - 04 - 19,62.0419
9132,21743,P122620,AS09 - 04 - 14,75.04140000000001
9133,21757,P122634,SS07 - 12 - 27,82.12270000000001
9134,21758,P122635,SH48 - 06 - 10,66.061
9135,21762,P122639,AS01 - 12 - 26,67.1226
9136,21763,P122640,SH46 - 09 - 00,64.09
9137,21764,P122641,SH38 - 05 - 00,56.05
9138,21766,P122643,SH45 - 07 - 15,63.0715
9139,21767,P122644,AS07 - 12 - 29,73.1229
9140,21778,P122655,IS02 - 11 - 23,86.1123
9141,21781,P122658,SS06 - 00 - 00,81.0
9142,21782,P122659,SH46 - 04 - 17,64.0417
9143,21783,P122660,SH44 - 12 - 00,62.12
9144,21785,P122662,AS05 - 04 - 11,71.0411
9145,21786,P122663,AS05 - 05 - 12,71.0512
9146,21787,P122664,SH46 - 11 - 06,64.1106
9147,21788,P122665,AS01 - 10 - 24,67.10239999999999
9148,21789,P122666,AS01 - 05 - 14,67.0514
9149,21790,P122667,AS05 - 10 - 06,71.1006
9150,21791,P122668,AS04 - 06 - 09,70.0609
9151,21792,P122669,AS06 - 03 - 25,72.0325
9152,21793,P122670,AS05 - 12 - 26,71.1226
9153,21794,P122671,SH46 - 03 - 18,64.0318
9154,21809,P122690,AS09 - 10 - 29,75.10289999999999
9155,21810,P122691,AS01 - 01 - 00,67.01
9156,21811,P122692,SH41 - 09 - 00,59.09
9157,21812,P122693,SS04 - 02 - 26,79.0226
9158,21813,P122694,SH48 - 08 - 30,66.083
9159,21814,P122695,SH45 - 00 - 00,63.0
9160,21817,P122698,SH46 - 12 - 05,64.1205
9161,21818,P122699,AS05 - 09 - 14,71.09140000000001
9162,21819,P122700,SH41 - 08 - 30,59.083
9163,21820,P122701,SH31 - 01 - 00,49.01
9164,21822,P122703,AS03 - 08 - 00,69.08
9165,21823,P122704,AS05 - 10 - 10,71.101
9166,21824,P122705,SH47 - 03 - 18,65.0318
9167,21825,P122706,SH46 - 11 - 20,64.112
9168,21826,P122707,SH44 - 03 - 25,62.0325
9169,21828,P122709,SH45 - 12 - 15,63.1215
9170,21829,P122710,SH45 - 11 - 02,63.1102
9171,21830,P122711,AS04 - 09 - 14,70.09140000000001
9172,21831,P122712,SH48 - 01 - 10,66.01100000000001
9173,21850,P122732,AS03 - 10 - 25,69.10249999999999
9174,21851,P122733,AS05 - 11 - 08,71.1108
9175,21852,P122734,SH46 - 01 - 06,64.01060000000001
9176,21853,P122735,AS06 - 09 - 23,72.09230000000001
9177,21854,P122736,AS05 - 03 - 07,71.0307
9178,21855,P122737,AS05 - 03 - 02,71.03020000000001
9179,21856,P122738,AS01 - 04 - 07,67.0407
9180,21859,P122741,SS02 - 10 - 00,77.1
9181,21862,P122744,SH43 - 01 - 00,61.01
9182,21864,P122746,AS07 - 07 - 22,73.0722
9183,21865,P122747,SH42 - 07 - 00,60.07
9184,21867,P122749,AS09 - 12 - 00,75.12
9185,21868,P122750,SS07 - 09 - 17,82.0917
9186,21870,P122752,SS02 - 08 - 19,77.0819
9187,21871,P122753,SH44 - 02 - 00,62.02
9188,21872,P122754,AS02 - 12 - 06,68.12060000000001
9189,21876,P122758,AS05 - 07 - 03,71.07029999999999
9190,21877,P122759,SS04 - 04 - 22,79.04220000000001
9191,21878,P122760,AS04 - 08 - 24,70.08239999999999
9192,21879,P122761,AS01 - 07 - 10,67.071
9193,21881,P122763,AS05 - 01 - 04,71.0104
9194,21882,P122764,SH47 - 05 - 10,65.051
9195,21883,P122765,SH46 - 04 - 19,64.04190000000001
9196,21884,P122766,SH46 - 07 - 09,64.0709
9197,21885,P122767,AS08 - 01 - 18,74.01180000000001
9198,21886,P122768,AS07 - 08 - 24,73.08239999999999
9199,21887,P122769,AS08 - 08 - 19,74.0819
9200,21889,P122771,XXXX - 12 - 00,0.12
9201,21891,P122773,SH38 - 07 - 00,56.07
9202,21892,P122774,AS03 - 05 - 26,69.0526
9203,21894,P122776,SS07 - 08 - 18,82.0818
9204,21895,P122777,SH47 - 06 - 16,65.0616
9205,21896,P122778,SH48 - 10 - 10,66.101
9206,21897,P122779,SH47 - 05 - 13,65.0513
9207,21898,P122780,SH47 - 08 - 04,65.0804
9208,21899,P122781,AS05 - 10 - 19,71.1019
9209,21900,P122782,AS08 - 07 - 27,74.0727
9210,21901,P122783,AS01 - 07 - 10,67.071
9211,21902,P122784,SH46 - 03 - 00,64.03
9212,21903,P122785,SS02 - 03 - 11,77.0311
9213,21904,P122786,AS08 - 10 - 29,74.10289999999999
9214,21905,P122787,AS07 - 08 - 00,73.08
9215,21906,P122788,AS08 - 07 - 18,74.0718
9216,21907,P122789,AS09 - 03 - 18,75.0318
9217,21908,P122790,AS01 - 02 - 14,67.0214
9218,21909,P122791,SH39 - 07 - 00,57.07
9219,21910,P122792,AS07 - 08 - 00,73.08
9220,21911,P122793,AS04 - 04 - 12 // AS09 - 00 - 00,70.0412
9221,21912,P122794,SH42 - 12 - 00,60.12
9222,21928,P122810,AS05 - 08 - 23,71.0823
9223,21929,P122811,AS02 - 12 - 00,68.12
9224,21930,P122812,SS02 - 04 - 06,77.04060000000001
9225,21931,P122813,AS07 - 10 - 13,73.1013
9226,21933,P122815,SH36 - 11 - 00,54.11
9227,21934,P122816,SH42 - 12 - 00,60.12
9228,21936,P122818,SH39 - 09 - 00,57.09
9229,21939,P122821,IS03 - 09 - 11 // SH32 - 00 - 00 // SH44 - 00 - 00,87.0911
9230,21943,P122825,SH44 - 03 - 00,62.03
9231,21945,P122827,SH45 - 08 - 00,63.08
9232,21951,P122833,AS05 - 02 - 18,71.0218
9233,21953,P122835,AS06 - 10 - 00,72.1
9234,21959,P122841,AS08 - 02 - 03,74.02029999999999
9235,21960,P122842,AS04 - 11 - 19,70.1119
9236,21961,P122843,SS02 - 02 - 00,77.02
9237,21963,P122845,SS03 - 05 - 25,78.0525
9238,21976,P122858,IS02 - 11 - 05,86.1105
9239,21977,P122859,SH47 - 08 - 00,65.08
9240,21978,P122860,IS03 - 03 - 00,87.03
9241,21979,P122861,AS09 - 05 - 14?,75.0514
9242,21982,P122864,SS02 - 08 - 09,77.0809
9243,21983,P122865,AS07 - 06 - 22,73.0622
9244,21984,P122866,AS06 - 07 - 00,72.07
9245,21985,P122867,AS08 - 06 - 13,74.0613
9246,21988,P122870,SS02 - 12 - 21,77.1221
9247,21989,P122871,AS06 - 10 - 10,72.101
9248,21990,P122872,AS05 - 10 - 29,71.10289999999999
9249,21992,P122874,AS07 - 01 - 03,73.0103
9250,21993,P122875,SH43 - 04 - 03,61.0403
9251,21994,P122876,AS06 - 07 - 09,72.0709
9252,21995,P122877,AS06 - 09 - 01,72.0901
9253,21996,P122878,AS08 - 01 - 00,74.01
9254,22001,P122883,AS02 - 05 - 00,68.05
9255,22004,P122886,SH46 - 02 - 22,64.0222
9256,22005,P122887,SH48 - 11 - 12,66.1112
9257,22006,P122888,SH47 - 11 - 13,65.1113
9258,22007,P122889,AS06 - 02 - 17,72.0217
9259,22009,P122891,SH47 - 02 - 00,65.02
9260,22010,P122892,AS06 - 07 - 00,72.07
9261,22054,P122935,SH44 - 08 - 01,62.0801
9262,46217,P123484,SH26 - 07 - 00,44.07
9263,46218,P123604,SH31 - 04 - 00,49.04
9264,46219,P123329,SH42 - 06 - 00,60.06
9265,46220,P200503,SH43 - 06 - 00,61.06
9266,46221,P123527,SH46 - 07 - 00,64.07
9267,46222,P123719,SH46 - 07 - 00,64.07
9268,46223,P123573,SH46 - 08 - 00,64.08
9269,46224,P123423,SH46 - 01 - 00,64.01
9270,46225,P123336,SH46 - 05 - 00,64.05
9271,46226,P123584,SH47 - XX - 00,65.0
9272,46227,P123605,SH48 - 07 - 00,66.07
9273,46228,P123692,SH48 - 08 - 00,66.08
9274,46229,P123249,SH48 - 09 - 00,66.09
9275,46230,P123546,SH48 - 10 - 00,66.1
9276,46231,P123635,SHXX - XX - XX,0.0
9277,46232,P123365,SH29 - 11 - 00,47.11
9278,46233,P123237,SH31 - 04 - 00,49.04
9279,46234,P123233,SH29 - 06 - 00,47.06
9280,46235,P123333,SH30 - 07 - 00,48.07
9281,46236,P123290,SH30 - 10 - 04+,48.1004
9282,46237,P123722,SH34 - 02 - 00,52.02
9283,46238,P123662,SH34 - 10 - 00,52.1
9284,46239,P123656,SH35 - 04 - 00,53.04
9285,46240,P123716,SH36 - 08 - 00,54.08
9286,46241,P123319,SH37 - 05 - 00,55.05
9287,46242,P123472,SH34 - 02 - 00,52.02
9288,46243,P123517,SH34 - 04 - 00,52.04
9289,46244,P123525,SH35 - 02 - 00,53.02
9290,46245,P123645,SH36 - 06 - 00,54.06
9291,46246,P123432,SH36 - 10 - 00,54.1
9292,46247,P123553,SH37 - 01 - 00,55.01
9293,46248,P123625,SH37 - 01 - 00,55.01
9294,46249,P123419,SH37 - 02 - 00,55.02
9295,46250,P123504,SH37 - 06 - 00,55.06
9296,46251,P123706,SH38 - 04 - 00,56.04
9297,46252,P123514,SH38 - 06 - 00,56.06
9298,46253,P123578,SH39 - 03 - 00,57.03
9299,46254,P123701,SH39 - 04 - 30,57.043
9300,46255,P123513,SH39 - 09 - 29,57.0929
9301,46256,P123644,SH39 - 09 - 00,57.09
9302,46257,P123545,SH39 - 10 - 03,57.100300000000004
9303,46258,P123575,SH39 - 11 - 25,57.1125
9304,46259,P123421,SH40 - 02 - 00,58.02
9305,46260,P123649,SH40 - 05 - 24,58.0524
9306,46261,P123685,SH40 - 05 - 00,58.05
9307,46262,P123414,SH38 - 05 - 00,56.05
9308,46263,P123667,SH38 - 08 - 00,56.08
9309,46264,P123680,SH38 - 08 - 00,56.08
9310,46265,P123239,SH38 - 12 - 00,56.12
9311,46266,P123307,SH39 - 01 - 00,57.01
9312,46267,P123314,SH39 - 01 - 00,57.01
9313,46268,P123465,SH39 - 03 - 00,57.03
9314,46269,P123560,SH39 - 03 - 00,57.03
9315,46270,P123356,SH39 - 04 - 15,57.0415
9316,46271,P123475,SH39 - 05 - 05,57.0505
9317,46272,P123315,SH39 - 12 - 00,57.12
9318,46273,P123498,SH40 - 02 - 00,58.02
9319,46274,P123355,SH40 - 03 - 27,58.0327
9320,46275,P123448,SH40 - 04 - 20,58.042
9321,46276,P123682,SH40 - 06 - 13,58.0613
9322,46277,P123568,SH40 - 10 - 18,58.101800000000004
9323,46278,P123428,SH40 - 11 - 30,58.113
9324,46279,P123481,SH41 - 01 - 04,59.0104
9325,46280,P123496,SH41 - 02 - 00,59.02
9326,46281,P123309,SH41 - 10 - 11,59.1011
9327,46282,P123343,SH41 - 10 - 00,59.1
9328,46283,P123549,SH41 - 10 - 00,59.1
9329,46284,P123248,SH41 - 12 - 00,59.12
9330,46285,P123665,SH42 - 01 - 26,60.0126
9331,46286,P123595,SH42 - 02 - 00,60.02
9332,46287,P123318,SH42 - 10 - 24,60.1024
9333,46288,P123495,SH43 - 02 - 09,61.020900000000005
9334,46289,P123663,SH43 - 08 - 00,61.08
9335,46290,P123254,SH43 - 09 - 22,61.092200000000005
9336,46291,P123473,SH44 - 02 - 15,62.0215
9337,46292,P123231,SH44 - 04 - 19,62.0419
9338,46293,P123474,SH44 - 12 - 04,62.1204
9339,46294,P123466,SH42 - 04 - 03,60.0403
9340,46295,P123240,SH42 - 07 - 09,60.0709
9341,46296,P123252,SH42 - 08 - 30,60.083
9342,46297,P123653,SH42 - 11 - 29,60.112899999999996
9343,46298,P123620,SH43 - 01 - 29,61.012899999999995
9344,46299,P123478,SH43 - 03 - 30,61.033
9345,46300,P123391,SH43 - 07 - 00,61.07
9346,46301,P123243,SH45 - 11 - 00,63.11
9347,46302,P123485,SH46 - 02 - 01,64.0201
9348,46303,P123508,SH46 - 10 - 00,64.1
9349,46304,P123483,SH46 - 11 - 00,64.11
9350,46305,P123670,SH46 - 12 - 22,64.1222
9351,46306,P123420,SH47 - 02 - 02,65.0202
9352,46307,P123275,SH47 - 02 - 00,65.02
9353,46308,P123684,SH47 - 03 - 21,65.0321
9354,46309,P123382,SH44 - 00 - 00,62.0
9355,46310,P123461,SH45 - 07 - 13,63.0713
9356,46311,P123424,SH45 - 07 - 25,63.0725
9357,46312,P123623,SH45 - 07m - 18,63.0718
9358,46313,P123459,SH45 - 11 - 04,63.1104
9359,46314,P123453,SH45 - 11 - 24,63.1124
9360,46315,P123551,SH45 - 12 - 22,63.1222
9361,46316,P123609,SH45 - 12 - 16+,63.1216
9362,46317,P123679,SH46 - 01 - 18,64.01180000000001
9363,46318,P123404,SH46 - 02 - 06,64.0206
9364,46319,P123592,SH46 - 05 - 20,64.05199999999999
9365,46320,P123447,SH46 - 08 - 18,64.0818
9366,46321,P123571,SH46 - 10 - 07,64.10069999999999
9367,46322,P123565,SH46 - 10 - 28,64.10279999999999
9368,46323,P123477,SH47 - 01 - 19,65.01190000000001
9369,46324,P123323,SH47 - 04 - 18,65.04180000000001
9370,46325,P123541,SH47 - 06 - 00,65.06
9371,46326,P123542,SH47 - 07 - 22,65.0722
9372,46327,P123683,SH47 - 09 - 11,65.0911
9373,46328,P123576,SH47 - 09 - 20,65.092
9374,46329,P123654,SH47 - 09 - 00,65.09
9375,46330,P123362,SH47 - 10 - 00,65.1
9376,46331,P123530,SH47 - 11 - 05,65.1105
9377,46332,P123270,SH47 - 04 - 30,65.043
9378,46333,P123660,SH47 - 05 - 20,65.05199999999999
9379,46334,P123717,SH47 - 05 - 30,65.053
9380,46335,P123657,SH47 - 06 - 07,65.0607
9381,46336,P123497,SH47 - 06 - 10,65.061
9382,46337,P123566,SH47 - 06 - 15,65.0615
9383,46338,P123658,SH47 - 07 - 15,65.07149999999999
9384,46339,P123681,SH47 - 07 - 22,65.0722
9385,46340,P123494,SH47 - 07 - 27+,65.0727
9386,46341,P123675,SH47 - 07 - 00,65.07
9387,46342,P123715,SH47 - 08 - 08,65.0808
9388,46343,P123583,SH47 - 09 - 00,65.09
9389,46344,P123552,SH32 - 04 - 00,50.04
9390,46345,P123534,SH33 - 01 - 00,51.01
9391,46346,P123238,SH35 - 06 - 00,53.06
9392,46347,P123533,SH43 - 09 - 00,61.09
9393,46348,P123569,SH46 - 03 - 00,64.03
9394,46349,P123642,SHXX - XX - 01,0.0001
9395,46350,P123608,SHXX - XX - XX,0.0
9396,46351,P123652,SHXX - XX - XX,0.0
9397,46352,P123564,SH33 - 03 - 00,51.03
9398,46353,P123610,SH33 - 10 - 00,51.1
9399,46354,P123255,SH40 - 07 - 08,58.0708
9400,46355,P123638,SH42 - 06 - 12,60.0612
9401,46356,P123636,SH42 - 06 - 00,60.06
9402,46357,P123368,SH43 - 10 - 15,61.1015
9403,46358,P123320,SH47 - 06 - 13,65.0613
9404,46359,P123380,SH48 - 07 - 28,66.07279999999999
9405,46360,P123521,SH48 - 08 - 20,66.082
9406,46361,P123476,SH43 - 01 - 05,61.0105
9407,46362,P123547,SH43 - 01 - 08,61.010799999999996
9408,46363,P123338,SH43 - 01 - 14,61.011399999999995
9409,46364,P123674,SH43 - 01 - 29,61.012899999999995
9410,46365,P123296,SH43 - 03 - 22,61.0322
9411,46366,P123374,SH43 - 04 - 06,61.0406
9412,46367,P123467,SH43 - 05 - 03,61.0503
9413,46368,P123393,SH43 - 06 - 04,61.0604
9414,46369,P123278,SH43 - 06 - 12,61.0612
9415,46370,P123375,SH43 - 06 - 16,61.061600000000006
9416,46371,P123677,SH43 - 06 - 18,61.061800000000005
9417,46372,P123283,SH43 - 06 - 20,61.062000000000005
9418,46374,P123271,SH43 - 07 - 02,61.0702
9419,46375,P123509,SH43 - 07 - 07,61.0707
9420,46376,P123528,SH43 - 09 - 13,61.091300000000004
9421,46378,P123696,SH43 - 11 - 24,61.1124
9422,46379,P123259,SH44 - 01 - 03,62.0103
9423,46380,P123456,SH44 - 01 - 26,62.0126
9424,46381,P123515,SH44 - 02 - 01,62.020100000000006
9425,46382,P123730,SH44 - 02 - 14,62.0214
9426,46383,P123599,SH44 - 03 - 03,62.030300000000004
9427,46384,P123269,SH44 - 03 - 08,62.0308
9428,46385,P123570,SH44 - 06 - 27,62.0627
9429,46386,P123369,SH44 - 08 - 18,62.0818
9430,46387,P123310,SH44 - 10 - 13,62.1013
9431,46388,P123272,SH44 - 12 - 06,62.120599999999996
9432,46389,P123322,SH44 - 01m - 14,62.011399999999995
9433,46390,P123359,SH44 - 06m - 00,62.06
9434,46392,P123720,SH45 - 07 - 13,63.0713
9435,46393,P123713,SH45 - 07 - 17,63.0717
9436,46394,P123594,SH45 - 09 - 22,63.092200000000005
9437,46396,P330239,SH45 - 10 - 22,63.1022
9438,46399,P123627,SH46 - 06 - 01,64.0601
9439,46400,P123554,SH46 - 06 - 07,64.0607
9440,46401,P123301,SH46 - 06 - 17,64.0617
9441,46402,P123304,SH46 - 06 - 22,64.0622
9442,46403,P123440,SH46 - 06 - 27,64.0627
9443,46405,P123337,SH46 - 08 - 15,64.08149999999999
9444,46408,P123367,SH46 - 12 - 11,64.1211
9445,46409,P123520,SH46 - 12 - 12,64.1212
9446,46410,P123439,SH46 - 12 - 16,64.1216
9447,46411,P123731,SH46 - 12 - 17,64.1217
9448,46412,P123621,SH46 - 12 - 23,64.12230000000001
9449,46414,P123671,SH46 - 03 - 10,64.031
9450,46415,P123287,SH46 - 03 - 19,64.03190000000001
9451,46416,P123302,SH46 - 03 - 20,64.032
9452,46418,P123264,SH46 - 05 - 09,64.0509
9453,46419,P123626,SH46 - 05 - 13,64.0513
9454,46420,P123250,SH46 - 05 - 26,64.0526
9455,46421,P123317,SH46 - 05 - 29,64.0529
9456,46422,P123648,SH46 - 05 - XX,64.05
9457,46423,P123324,SH47 - 06 - 04,65.0604
9458,46424,P123460,SH47 - 06 - 05,65.0605
9459,46425,P123422,SH47 - 06 - 15,65.0615
9460,46426,P123410,SH47 - 06 - 18,65.0618
9461,46427,P123311,SH47 - 06 - 28,65.0628
9462,46428,P123693,SHXX - 01 - 00,0.01
9463,46429,P123431,SH42 - 10 - 00,60.1
9464,46430,P123646,SH43 - 01 - 06,61.0106
9465,46431,P123267,SH43 - 01 - 10,61.010999999999996
9466,46432,P123678,SH43 - 01 - 21,61.0121
9467,46433,P123354,SH43 - 02 - 06,61.0206
9468,46434,P123342,SH43 - 02 - 08,61.0208
9469,46435,P123633,SH43 - 02 - 28,61.022800000000004
9470,46437,P123399,SH43 - 05 - 09,61.0509
9471,46438,P123370,SH43 - 05 - 12,61.051199999999994
9472,46439,P123641,SH43 - 06 - 08,61.0608
9473,46440,P123316,SH43 - 07 - 09,61.0709
9474,46441,P123339,SH43 - 09 - 03,61.090300000000006
9475,46442,P123281,SH43 - 09 - 22,61.092200000000005
9476,46443,P123292,SH44 - 02 - 01,62.020100000000006
9477,46444,P123587,SH44 - 04 - 03,62.0403
9478,46445,P123493,SH44 - 08 - 01,62.0801
9479,46446,P123600,SH44 - 10 - 09,62.1009
9480,46447,P123407,SH44 - 01m - 13,62.0113
9481,46448,P123650,SH44 - 02m - 11,62.021100000000004
9482,46449,P123413,SH44 - 03m - 19,62.0319
9483,46450,P123265,SH44 - 04m - 12,62.041199999999996
9484,46451,P123562,SH45 - 08 - 12,63.081199999999995
9485,46452,P123704,SH45 - 08 - 13,63.0813
9486,46453,P123503,SH45 - 08 - 23,63.0823
9487,46454,P123412,SH45 - 09 - 17,63.0917
9488,46455,P123721,SH45 - 09 - 21,63.0921
9489,46456,P123416,SH45 - 12 - 07,63.1207
9490,46457,P123492,SH45 - 12 - 15,63.1215
9491,46458,P123612,SH46 - 06 - 06,64.06060000000001
9492,46459,P123417,SH46 - 06 - 23,64.06230000000001
9493,46460,P123425,SH46 - 12 - 01,64.12010000000001
9494,46461,P123718,SH46 - 12 - 04,64.1204
9495,46462,P123280,SH46 - 12 - 08,64.1208
9496,46463,P123471,SH46 - 01 - 18,64.01180000000001
9497,46464,P123408,SH46 - 02 - 14,64.0214
9498,46465,P123463,SH46 - 02 - 15,64.02149999999999
9499,46466,P123308,SH46 - 04 - 05,64.04050000000001
9500,46467,P123366,SH46 - 04 - 19,64.04190000000001
9501,46468,P123694,SH46 - 04 - 27,64.04270000000001
9502,46469,P123622,SH46 - 04 - 28,64.0428
9503,46470,P123244,SH46 - 04 - 29,64.0429
9504,46471,P123321,SH46 - 05 - 27,64.0527
9505,46472,P123450,SH46 - 07 - 00,64.07
9506,46473,P123236,SH46 - 08 - 00,64.08
9507,46474,P123266,SH47 - 06 - 00,65.06
9508,46475,P123537,SH47 - 07 - 28,65.07279999999999
9509,46476,P123512,SH47 - 07 - XX,65.07
9510,46477,P123479,SH47 - 09 - 00,65.09
9511,46478,P123607,SH47 - 10 - 18,65.1018
9512,46479,P123526,SH47 - 10 - 25,65.10249999999999
9513,46480,P123502,SH47 - 10 - 00,65.1
9514,46481,P123457,SH47 - 11 - 02,65.1102
9515,46482,P123458,SH47 - 11 - 12,65.1112
9516,46483,P123443,SH47 - 12 - 10,65.12100000000001
9517,46484,P123510,SH47 - 12 - 12,65.1212
9518,46486,P123590,SH47 - 01 - 09,65.0109
9519,46487,P123441,SH47 - 01 - 00,65.01
9520,46488,P123561,SH47 - 01 - 00,65.01
9521,46489,P123672,SH47 - 02 - 15,65.02149999999999
9522,46490,P123341,SH47 - 02 - 21,65.0221
9523,46491,P123442,SH47 - 04 - 29,65.0429
9524,46492,P123469,SH47 - 05 - 11,65.05109999999999
9525,46493,P123261,SH47 - 05 - 15,65.05149999999999
9526,46494,P123455,SH47 - 05 - 22,65.0522
9527,46495,P123543,SH47 - 05 - 29,65.0529
9528,46497,P123555,SH47 - 05 - 00,65.05
9529,46498,P123700,SH48 - 06 - 12,66.0612
9530,46499,P123286,SH48 - 06 - 14,66.0614
9531,46500,P123613,SH48 - 06 - 27,66.0627
9532,46501,P123353,SH48 - 06 - 29,66.0629
9533,46502,P123427,SH48 - 07 - 03,66.07029999999999
9534,46504,P123398,SH48 - 07 - 00,66.07
9535,46505,P123548,SH48 - 08 - 00,66.08
9536,46506,P123434,SH48 - 08 - 00,66.08
9537,46507,P123401,SH48 - 09 - 17,66.0917
9538,46508,P123348,SHXX - 06? - 00,0.06
9539,46510,P123488,SHXX - 00 - 00,0.0
9540,46511,P123357,SH43 - 01 - 00,61.01
9541,46512,P123629,SH43 - 05 - 00,61.05
9542,46513,P123279,SH43 - 06 - 00,61.06
9543,46514,P123388,SH43 - 07 - 00,61.07
9544,46515,P123454,SH43 - 07 - 00,61.07
9545,46516,P123577,SH44 - 01 - 00,62.01
9546,46517,P123531,SH44 - 05 - 00,62.05
9547,46518,P123728,SH44 - 09 - 00,62.09
9548,46519,P123630,SH44 - 02 - 11,62.021100000000004
9549,46520,P123350,SH44 - 05m - 00,62.05
9550,46521,P123349,SH46 - 10 - 00,64.1
9551,46522,P123490,SH47? - 02 - XX,0.02
9552,46523,P123325,SH46 - 04 - 13,64.0413
9553,46524,P123433,SH46 - 04 - 00,64.04
9554,46525,P123597,SH46 - 05 - 00,64.05
9555,46526,P123703,SH47 - 07 - 15,65.07149999999999
9556,46527,P123535,SH47 - 07 - 24,65.07239999999999
9557,46528,P123464,SH47 - 07 - 25,65.07249999999999
9558,46529,P123519,SH47 - 07 - 00,65.07
9559,46531,P123669,SH47 - 08 - 15,65.08149999999999
9560,46533,P123242,SH47 - 08 - 00,65.08
9561,46534,P123429,SH47 - 08 - 00,65.08
9562,46535,P123601,SH47 - 08 - 00,65.08
9563,46536,P123580,SH47 - 09 - 30,65.093
9564,46537,P123591,SH47 - 10 - 22,65.1022
9565,46539,P123291,SH47 - 11 - 00,65.11
9566,46540,P123294,SH47 - 01 - 25,65.0125
9567,46541,P123262,SH47 - 01 - 00,65.01
9568,46542,P123673,SH47 - 02 - 25,65.0225
9569,46543,P123295,SH47 - 04 - 16,65.0416
9570,46544,P123507,SH47 - 04 - 17,65.0417
9571,46545,P123618,SH47 - 04 - 18,65.04180000000001
9572,46547,P123574,SH47 - 04 - 00,65.04
9573,46548,P123277,SH47 - 05 - 03,65.0503
9574,46549,P123686,SH47 - 05 - 05,65.0505
9575,46550,P123358,SH47 - 05 - 20,65.05199999999999
9576,46551,P123334,SH47 - 05 - 21,65.0521
9577,46553,P123258,SH48 - 06 - 28,66.0628
9578,46554,P123312,SH48 - 06 - 00,66.06
9579,46555,P123340,SH48 - 06 - 00,66.06
9580,46556,P123253,SH48 - 07 - 01,66.0701
9581,46557,P123664,SH48 - 07 - 10,66.071
9582,46558,P123392,SH48 - 07 - 11,66.07109999999999
9583,46559,P123619,SH48 - 07 - 12,66.07119999999999
9584,46560,P123437,SH48 - 07 - 14,66.0714
9585,46561,P123346,SH48 - 07 - 16,66.07159999999999
